look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 Wow! Exceptional! Complex! 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.5 A matte black brew covered with a fluffy, dark tan froth. Looks like it oughta look.     Redolent of maple syrup, milk chocolate, black cherry, cotton candy and coffee.     A bombshell of dark fruity flavors hit the tongue before notes of maple syrup, cinnamon and pine are noticed. A drop of espresso adds complexity.     Silky smooth and medium to heavy in body with a noticeable bouron finish. Fabulously sweet and never cloying. This is the smoothest beer of this magnitude that I can remember tasting.     This is one beer that is all that it is cracked up to be.   
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.5 A matte black brew covered with a fluffy, dark tan froth. Looks like it oughta look.     Redolent of maple syrup, milk chocolate, black cherry, cotton candy and coffee.     A bombshell of dark fruity flavors hit the tongue before notes of maple syrup, cinnamon and pine are noticed. A drop of espresso adds complexity.     Silky smooth and medium to heavy in body with a noticeable bouron finish. Fabulously sweet and never cloying. This is the smoothest beer of this magnitude that I can remember tasting.     This is one beer that is all that it is cracked up to be.   
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Pours an oily black, with a slightly aggressive pour yielding scads of thick tan long-lasting head and tons pf pretty lacing. This hits its stride at just below room temperature, when all of the aromas and flavors seem to snap into balance. Bourbon is prominent as expected. Big aromas and flavors of chocolate, coffee, and black cherry, with notes of maple peeking through as the beer warms. There is a touch of espresso-bean bitterness that is balanced by a subtle underlying sweetness. This is a big beer, to be sure, but there's nothing over the top about it. Everything integrates perfectly. Well worth the expense.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from the 750 into a tulip.  Pours nearly jet black with low levels of light khaki head.  Aromas are a lot of roasted malt, some coffe, come chocolate. Low level bourbon.  Flavors are a nice balance of deep roast malt and maple with some very low levels of bourbon.  Mouthfeel was excellent.  All in all...was hoping for more here. Not nearly enough bourbon.   
look: 5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 Simply the best beer I've ever had. Extremely well balanced for a stout. Very mild aftertaste. Nose of chocolate. Extremely hard to get a hold of, but definitely worth a trade for anyone that has one.   
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.5 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 I've had a lot of really bitter barreled beers lately and this isn't one of them. Cola-like pour - short lived one finger head. Loads of vanilla follow with lots of high-end Belgian chocolate notes, even a little cherry choc(!). Roasts but not bitter at all. All in all really smooth and velvety. No definable whisky kick.  No real alcohol warmth either.   
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4 2017 version 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 What’s not to like? Hits on every note..Great job! 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 A - Opaque black body with just a hint of brown, a middle tan head, moderate but persistent, and thick line lacing with tight bubbles, producing a full glass coating as you drink it down. Exceptional look.    S - Barrel front and forward, with lots of wood notes combined with strong alcohol, vanilla. A bit one-dimensional here, it had me worried.    T - No worries here. The flavor is rich and full, with multiple layers. The open is roasted malts and powerful vanilla and bourbon hits, followed by a more pungent sweetness with maple elements. Coffee and semisweet chocolate notes come in with acidity and a mild bitterness in the finish that is just enough to prevent this heavy duty stout to avoid overpowering my palate. As it warms, dark fruit and dark chocolate come forward, while maple lingers on the tail end.    M - Decent but mild carbonation. The feel is sticky and full, an expected weight, with a warmth from its nearly 12% ABV, and just enough dryness in the close when coupled with the carbonation to scrub the tongue free and open it up for more.    O - I'd given up chasing this one, but I got the chance to pick up a bottle last fall, and I am certainly happy I did. It is a style that I drink only on occasion, but delicious and rich, with great depth.   
look: 4.25 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 5 Outstanding beer, rich, smooth, and strong. The mix of sweetness and woody char is spectacular. 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours a black color. 1/2 inch head of a tan color. Decent retention and great lacing. Smells of roasted malt, strong sweet malt, alcohol, liquor, and wood. Mouth feel is smooth and clean, with an average carbonation level. There is a slight alcohol warmth and slight dryness. Fits the style of an American Double/Imperial Stout. Tastes of roasted malt, strong sweet malt, alcohol, liquor, coffee, and wood. Overall, great blend, strong body, good appearance, nice warmth.   
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 Tan head settles to a very thin ring of retention than leaves some leggy lace.    Aromas of bourbon, coffee and bakers chocolate with some brown sugar and vanilla like some fresh, oven-baked sweets.    Taste echoes the aroma, fairly boozy, with some roasted acidity and sweetness to back it up.    Full, smooth body has some residual sweetness with a drying finish.    Nice dessert after French toast   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 Missed getting at Founders in March, so happy surprise showed up in Alberta now!! Much as KBS this pours a thick black with reddish brown head. Aroma is wonderful milk chocolate, sweet maple, smooth sweet coffee, vanilla. Taste is rich caramel malt, chocolate and coffee, a, delicious maple/brown sugar, on bourbon backing. Sweet but not overpowering. Thick smooth mouthfeel - sweetness lingers - maple and coffee. Just fantastic.   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 I guess Founders is quite new to Alberta, so I was stoked to find this in my local shop. Certainly seems to have a great deal of hype surrounding it. Let's see if it sends me to beer heaven.    355 bottle with the Canadian mounted police label. 2017 release.    Pours into my tulip glass a severely dark colour, with a great looking fine-bubbled mocha head which sticks around as a good foam-top. Great, full sheets of lacing, and that head has retention, man. Looks stellar.    First whiff reveals raisins and hot chocolate. Definitely some vanilla and maple in there. Dusty malts, burnt toast, figs/prunes and lots of licorice. It's nice. I admit I was expecting a little more. The usual dark fruit/chocolate/vanilla aromas are here, and they're all very nice, I guess I was just expecting something transcendent. The perils of reading reviews before you try a beer yourself, I guess. I mean, it's a fantastic smelling beer, but I've definitely smelt its equal, and some have been better. Lots of vanilla and raisins now, as the beer breathes a bit in my glass. Like spiced hot chocolate.    Taste is better than the aroma, imo. Mouthfeel is full and creamy like hell. Absolutely glides over the tongue in an oily slick fashion. Beautiful. Chocolate/licorice/raisins predominate, along with plenty of lactic qualities. It's sweet with that maple but not overmuch--in fact is had a medium-dry finish and the sugar doesn't feel cloying. Nice. Plenty of woody vanilla aftertaste, and very little alcohol in the finish, making this a dangerous beast to be sure. This warms the insides very quickly.     Ok, this is good. The aroma had me a little tentative, but the taste and mouthfeel made up for it. Indeed a pretty solid imperial stout. I wouldn't say it's the best I've ever had, but it definitely reaches that top tier.   
look: 4.5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 12oz bottle - so what exactly makes this 'Canadian'? That it is aged in Bourbon barrels infused with Michigan maple syrup? Riddle me that.    This beer pours a solid black abyss, with the scantest of amber basal edges, and four fingers of puffy, loosely foamy, and bubbly brown head, which leaves some stellar random cobwebbed lace around the glass as it slowly sinks away.    It smells of rich medium chocolate, maple sugar cookies, a subtle Bourbon oakiness, thick cafe-au-lait, some weak toasted graininess, and very tame earthy, musty, and floral green hop bitters. The taste is bready and doughy caramel malt, bittersweet cocoa pudding, maple-vanilla cream doughnuts, ephemeral day-old coffee, a still kind of sneaky American whiskey woodiness, some mild free-range char, and an ephemeral earthy, herbal, and floral hoppiness.    The carbonation is pretty low-key in its comatose-seeming frothiness, the body a tenable heavyweight, and actually quite smooth, with a slick creaminess slowly evolving as we move along here. It finishes sweet, the malt, chocolate, and maple/vanilla all coming along for the lingering ride.    Overall - yup, this is indeed a well-constructed brew, and I always appreciate not getting smacked across the palate with the wood. The sugary flavours meld very nicely, and the 11.71 points of the ol' wowee sauce are equally and expertly integrated. Great stuff!   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Had this at Monk's Cafe in early 2018. Tom came out of his lair and said "are you ready to drink some Founders?". Ran into Jeff & Jenny. 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 Beer is pretty damn good. Smells, looks, and taste as described. Founders got this right and hopefully keeps the quality up with this beer. Wish I stocked more of these.   
