look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 Hazy dark brown, almost black, with lighter brown highlights. Topped by a creamy off white head with great retention and streaky lacing.  Smells dried sweet cherry, plum, fig, date, brown sugar, honey, toffee, toast, caramel, and hay. Rich, sweet, and spicy.  Tastes of dried sweet cherry, plum, fig, date, raisin, brown sugar, honey, molasses, toffee, toasted brown bread, ginger, and hay. Fairly sweet and caramelized throughout, with a moderately spicy and lightly dry finish.  Creamy and pillowy, medium-plus mouthfeel with effervescent carbonation.  A fantastic Belgian ale! One of my favorites.   
look: 4.25 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.5 A- This beauty pours a dark cola color that is somewhat hazy and with a caramel colored head that starts about one finger thick and settles to a nice thick film over the beer. I cannot tell what the carbonation looks like in the murkiness but I can tell you all that the lacing of this one is subdued and the foam quickly slides back into the glass. Not bad overall!    S- Toffee, caramel, blackstrap molasses, dark maple and cooked brown sugar probably round out the initial aroma profile. Dark fruits like plum, raisin, fig are present and there are notes of dark chocolate and some muted coffee tones as well....very balanced smelling Ale for sure!    T- This is dark and delicate overall.....flavors follow suit to the aromas quite well, with the dark fruits taking over initially but the chocolate and coffee tones are quite noticeable.....the sweetness found in the aromas sharpens into a deeper darker suculent version of themselves....the toffee and molasses is much more noticed! The finish is somewhat dry and of Earthy spices....awesome!    M/O- The carbonation of this one really explodes well on the palate, allowing the full spectrum of the complex flavors to show themselves individually. The body is medium/full and the rich balanced nature of this one is something to sit back and think about! The high alcohol content is a non factor and this is quite drinkable so I would imagine this could creep up on a person rather quickly! A champagne of Trappist beers is what this is!   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 3 | feel: 3 | overall: 3.5 Pours dark murky brown with a big creamy head. Like most belgians moderate carbonation with lots of yeast, sugar and hops on the nose. IMO this beer is way overrated as i have had better tasting belgians than this. Smell- yeast, soil, dried raisins, leather,brown sugar, malt.  Taste- fizzy. Moderate carbonation. bitter alcohol, malt, yeast. No sweet aftertaste. Surprisingly an easy beer to drink at this ABV. Dry and yeasty. Strong Dark murky ale that makes you almost taste murky monk's underground cellars.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 Very nice! 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 Pours hazy chestnut brown with excellent brulee head, hell retention. Smell - candy sugar, yeasty ethers, dates, figs. Taste - dark fruits, raisins, belgian yeasts, spicy hues. Rich, delightful and warming.    Grande reserve 2012 (brewed to honour 150th birthday of Chimay). In comparison with newer Chimay blue head retention is not so long,    Grande Reserve 2010. Head and retention are less than for newer. Aging characters are sharper, more chocolate and stale tones. Beer degradation comparatively with 2012 is very intense.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 3.25 | feel: 4 | overall: 3.75 Very sweet and malty smell, highly carbonated but the head does not last.   The taste is very sweet with a strong alcohol aftertaste. 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from a 12oz. bottle into a tulip.    A - Pours a very dark brown, billowy white head.    S - Plums, elderberries, caramel, soil.    T - Fruity esters explode from the front of the palate, with notes of banana and stone fruit. A rich, caramelly malt sweetness catches up quickly, along with a robust floral flavor from the hops. The esters evolve into whirlwind of dry fruit and spice until it ultimately dominates with a dry residual spiciness.    M - Medium-full body, moderate carbonation.    O - Incredibly complex and robust. Definitely drier and more bitter than other beers I've had in the style, but nonetheless a great brew.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4 | taste: 5 | feel: 4.5 | overall: 5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Looks dark brown with the edges revealing a bit of amber. Smells of plums and raisins with some sweetness like honey. Tastes like honey and plums with flowery notes and maybe some spiciness like cloves. The carbonation stings the tongue slightly but is not too much. It has a medium body and a nice slightly sweet slightly bitter finish that lingers until the next sip. Hard to tell this beer is 9% with the excellent balance of maltiness and bitterness.   
look: 3.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 5 This was poured into a chalice.  The appearance was a fairly dark brown color with some light amber hues along the sides of the glass. The head was white with about two fingers thick of level foaminess. Lacing runs down in thick foamy strings.  The smell had some light Belgian spices, brown sugar, figs, raisins and some remnants of light cooked apple.  The taste combined the sweet with the spice through the previously mentioned flavors. A lingering fruity sweet to lightly spiced aftertaste runs into the finish.  The mouthfeel has a medium body with a good sipping quality about it. Carbonation seemed good - becoming slightly smooth.  Overall, this is a classic for a reason. Its a standard for the style.   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Pours a murky dark brown under an off-white head which leaves nice lace. Dark fruits on the nose and taste with some spice. Complex and understated. Well done.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 A Belgian classic. Nose reveals brown sugar, fudge, vanilla, plums, madeira wine, honey, almonds, dried dark fruits, blackberries and caramel malts. Sweet, malty, featuring beautiful spice and yeast attenuation. I get a waft of gingerbread, anise and clove. Gorgeous beer, served as an introduction to Belgian beer and its storied tradition, almost 5 years ago. Smoothness and richness cannot be understated. Complexity reveals itself further upon warming. Stone cold classic.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 3 | taste: 2 | feel: 3 | overall: 2 BOOOOOOOOO    one of the most fantastically over rated beers of all time    the main point I want to stress here is that this beer is overwhelmed by its astringency it's just not that good, sorry. it tastes like what I would imagine a store brand trappist would taste like. It is not that interesting, and if it is complex, it is not enjoyable enough to justify savoring or investigation. I have given this beer chance after chance after chance, IMO the only thing it is good for is cooking. I love belgian beer and I hate this ale sooooooo very much 2 thumbs down and downright unpleasant   
look: 4.5 | smell: 4.25 | taste: 5 | feel: 5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 Pours two fingers of mocha foam. Dark opaque brown colour, have to hold it up to the light to see the dark ruby Amber colours. Looks handsome.     First scent is grape juice and figs and hints of burnt brown sugar. Fruit scents are really bursting here. Smells like it's going to be sweet.    Taste is richer than the scent, bright fruit juices turn to dried fruits like prunes and dates and Thompson raisins. Baking spices for a rum cake roll over the tongue. Reminds me of traditional German Christmas desserts Kompot and Stollen. Finish is booze burnt caramel, and I may detect a little bitterness for half a second.     Quite a bit of carbonation on the tongue with a fairly thick juicy feel to it.     Overall it's incredibly rich and full bodied, more so than the red, with smother and more well rounded fruit flavours that are expected in this type of Trappist ale but oft not as well executed. Simply great and the sweet ness which I can often find overbearing is nicely checked throughout.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 A truly great beer. Look is stunning, with a solid cake of head that holds for continued period of time. Ruby, mahogany color. Smell is that of sweet fruitcake, minimal alcohol like vodka. Mouthfeel is moderate, carbonated and a bit chewy. Taste is perhaps one of the most complex of beers I have experienced. Toffee, fruitcake, cinnamon, nutmeg, mole negro, milk chocolate, cardamom, with a lasting aftertaste of piney, resiny hops and yeast esters.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Tastes very similar to the chimay dubbed but with extra depth of flavor and body with some more booze to back everything up. Lots of carbonation and the yeast profile is prominent but blends in with everything else better than the dubbel. Pretty enjoyable but I won't be in a rush to have another for a little while.   
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Appearance is dark brown with a fantastic thick head that slowly fades. Very thick lacing.    Nose is chocolate and toasted malt and sweet biscuit.    Taste is dense with RC Cola and fig and cherry scone and even phenols throughout.    Mothfeel is dry with an alcohol heaviness with heavy carbonation and charred finish.    Overall, it's a solid Belgian.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 A really great beer. Malty but not too sweet. Complex spicy flavors. Doesn't quite knock my socks off like Trappistes Rochefort 10 but overall fantastic.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 4 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 330ml bottle into goblet. about a year old i think    a: dark-ish mahogany with a nice glow when held up to the light. a finger of bubbly tan head. lots of suspended yeast    s: nice raisin and fig notes, backed by a very pleasant caramel-y/bready malty sweetness    t: not-too-strong sweet dark fruits (raisins, meaty figs) that intermingle with the dominant bready brown sugary malt sweetness all the way from start to finish. what i like a lot is the constant mild-to-moderate bitterness that balances everything out. the dark fruit flavours emerge a bit more as the beer warms    m: at a year old, i think the carbonation has tamed a good amount. medium mouthfeel    o: probably my favourite BSDA, and is ridiculously well-priced at the LCBO at $3.35/330ml. incredibly balanced and always a pleasure to drink. in general, i have issues with young yeasty belgian ale carbonation, so one year of age on this one seems to be perfect for me   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Serving: 33 cL bottled (marked "L14-172") poured into a stemmed Pilsner (beer tulip) glass.    Appearance: Hazy copper brown with a light khaki head of soft, thick foam. Spare lacing and a fringe of foam persist.    Smell: Roasted grains, dark fruit (raisins, dates), spice and hints of alcohol.    Taste: Full, roasted malt body; dark fruit, earth, vanilla, tobacco and slight bitterness. Finishes relatively crisp and dry.    Mouthfeel: Medium body with relatively lively carbonation giving an airy, creamy feel.    Overall: Somewhat restrained next to New World peers, but still tasty, well balanced and smooth without any hint of its ABV.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 Look: Poured into a tulip glass, pours a dark copper with a tan head, about three fingers; decent lacing around the glass as consumed    Smell: Didn't really get much of a smell except for a faint booze, malty scent    Taste: Malt on the nose, and fades into a semi-sweet booze flavor, it's a very subtle and nuanced ale compared to the sweetness that I get with other Belgian ales, but its a pleasant-tasting brew for a high ABV    Feel: Medium bodied with a generous amount of carbonation    Overall: It's very apparent that close to 400 years of brewing knowledge has been embodied in this beer, obviously there are better belgian ales, but this is the genesis of the style and it shows that quality is still supreme for the Trappist order. A must-try for every craft enthusiast.   
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Had this from a bottle in Shanghai. I was glad to find some quality over there. It pours a very dark reddish brown with a thick, tannish head. Very nice lacing throughout the drink. The aroma is malty with definite fruity undertones. The taste is exceptional even for a Trappist ale. It starts with a sweet maltiness that has real grapey undertones. The taste ends with an alcohol hit that is ameliorated by the fruitiness. It feels almost perfect in the mouth with some real body, nice carbonation, and a lingering taste of fruit. I rate this down a little in drinkability just because of the alcohol content. It is drinkable from first drop to last.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 A - The body is dark brown, with an orange cast, semi-opaque, and a orange-tan head that forms huge but fades quickly to a short foamy cap. Not much lacing, but the head has legs.    S - A strong front of pears and apples, a hint of orange, grape must, and cherry. Spices include allspice and clove.    T - The fruit opens, with baked apples and poached pears, stone fruits, and raisins the main elements. The middle turns to doughy goodness, a baked confection of spice and bread, with a hint of citrus. The close dries some, still sweet but with a steeped tea note as balance.    M - Moderate carbonation and mild drying keep this from becoming cloying, but the beer is a serious, somewhat heavy affair.    O - The various flavors and counterpoints make for an exceptional Belgian, powerful and full, but balanced and pleasurable. It is one of the best BSDAs I've had the pleasure of consuming.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 5 | taste: 4.25 | feel: 4.5 | overall: 4.5 Very smooth and not too sweet for a high ABV brew. 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 Excellent beer, with the first few sips it's almost hard to tell you're drinking a 9% ABV beer. Very smooth mouthfeel that's really seems to coat the palate. Overall I thought this was a great beer.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 Serving: Bottle into tulip  Served: 10 June 2015    MILESTONE BEER: Number 400    Appearance: Pours a hazy dark brown with a soft off-white, almost tan head. Beautiful 2 finger head that leaves incredible lacing on the side of the glass.    Smell: Soft notes of plum, sweet date, molasses, and dark corn syrup along with notes of banana, clove, and plum.    Taste: Yeast notes really shine in this one- the darker fruity notes mentioned in the smell are really quite assertive here. Dates, plum, banana, and clove seem to dominate the flavor and it's all glued together by a nice caramel/molasses touch. Magnificent balance and drinkability for an otherwise strong beer.    Mouthfeel: Silky on the tongue, but stronger carbonation than I expected.    Overall: A great beer, no doubt, but honestly, one that seems to be hyped up a bit. For a Belgian Strong Dark Ale, several Unibroue beers seem to compete strongly against this and might even edge it out, especially Trois Pistoles. Nonetheless, an awesome beer.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Your next dinner party.... skip the bottle of wine. Bring 750 mL of this and you will be a welcomed guest. 
look: 4.5 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 4.75 http://www.beeradvocate.com/community/threads/how-to-review-a-beer.241156/ 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 I'm just thrilled to say I've tried this beer. My only regret: I didn't ask the server for the bottle cap. I need one for my collection. 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured from a 1 pint 9.4 ounce cork and caged bottle, there is a 2013 mark on the cork.    APPEARANCE: pours a cloudy, sediment filled brown color with a two-finger tan head, higher than average carbonation and excellent retention, there was a thin, unbroken layer of bubbles that remained for quite a while, very little lacing on the glass.    SMELL: sweet caramel, dark fruit like plum or raisin, bread, I could smell the alcohol.    TASTE: very sweet up front, dark fruit, bread, then a very pleasant alcohol burn, not overpowering but it's there, I would say the 9% ABV is well disguised, the taste really lingers in a good way with an alcohol warming effect.    PALATE: creamy, very high carbonation.    OVERALL: this is one of my favorite beers, love to have it on special occasions a couple times a year, it's kinda pricey at $16.00 but it all goes to charity so it's no problem.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 Look merkey brown with solid 2 finger head  Smell deep sweet malts with alcohol   Tastes starts with dark fruit sweetness than transitions into a bit of yeasty funkiness with the typical Belgian yeast characteristics and finishes a bit dry and with an alcohol flavor that lingers.  Feel medium or light medium body with heavy carbonation. Leaves you wanting another drink.  Overall I tried rochefort 10 a while back and didn't care for it. I'm glad I didn't give up on the style this beer is great.   
look: 3 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 Sweet and fizzy are the two words that come immediately to mind. Some bitterness at the close. Pretty complex all and all. Will schedule a future tasting to more adequately assess / discuss. It does hide the 9.00% very well. All and all though, one I can/would/will likely drink again. Lacing of tiny bubbles absolutely amazing in this one, whenever the glass was tilted or tipped, a cascade of bubbles would slowly trickle down the side of the glass.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
