look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 33cl bottle, 7m old.    Very light straw, extremely clear. Foam is weak, disappears completely, no lace.    Nose is grain, not a strong aroma, but it is exactly as a well-made pils ought to smell like. Very little hops, though. Diacetyl notes.    Taste has even clearer diacetyl mixing with the subdued element of grain. And an understated crispness and edge, presumably from rice. Pleasant, smooth mouthfeel. No hop taste either in terms of aroma or bitterness, which is the main shortcoming... the crispness is the only element bringing any contrast to the smoothness.     In summary, a flawlessly executed subdued hopless version of pils/pilsner..Very well done for what it is trying to achieve. Unjustly over-vilified in my opinion. The diacetyl is not 'corn', maize does not provide much taste at all, and afaik Budweiser does not even have it. Use of rice is no more to sneer at than the Bohemian and German use of it in a very similar fashion at the end of 19th century. Adjunct process is a cornerstone of witbier, why would it be a crime here? A lot of craft beer is poorly balanced and inconsistent and shows little skill. Whether this style is very exciting is another matter, but you cannot fault the execution, as there is very little to hide behind. I suggest trying to make a flawless light lager of your own.   
look: 2.5 | smell: 1.5 | taste: 2 | feel: 2.5 | overall: 1.5 12 fl oz. can, best by date March 03, 2016 printed on the bottom of the can. Finally reviewing the self-proclaimed 'King Of Beers', can gifted to me from a friend who brought over the twelve pack. Lord have mercy, here we go.    Poured into appropriate Budweiser pint glass. #properglassware.    A - Pours a ridiculously clear pale gold. Lots of bubbles in the glass as it pours. Manages to conjure a finger or so of bubbly 'head' that disappears before I can even get my camera out to take a picture. Looks like pee in the glass.    S - Smell of cheap adjuncts. Corn? Grain. Adjunct laden swill is about the only descriptors I can come up with. Smells like cheap shitty 'beer'. Hops? None. Rice? Nope. Grains & water. That's about all there is.    T - Taste is the same: cheap grains / adjuncts. Corn, corn syrup, husk. Flavorless swill.    M - Feel is smooth, crisp, clean, watery. Weak. Beer-flavored water.    Overall, not the king of beers by any means. One of the worst beers I've tried, and probably one of the worst beers widely distributed and available. Cheap adjunct swill, I probably wouldn't drink this again if even if it was given to me.    Budweiser -----1.5/5   
look: 1.25 | smell: 1 | taste: 1.25 | feel: 1 | overall: 1.25 
look: 4 | smell: 2 | taste: 2.25 | feel: 2 | overall: 2.5 I give the look a high rating because it's part of my hometown and I see it all the damn time. This beer is only good at the hockey games............LGB!   
look: 2 | smell: 1.75 | taste: 2.25 | feel: 2.5 | overall: 2 
look: 4 | smell: 3 | taste: 2 | feel: 3 | overall: 1.75 
look: 1.75 | smell: 1.5 | taste: 1.5 | feel: 1.75 | overall: 1.5 
look: 3 | smell: 2 | taste: 3.75 | feel: 2.75 | overall: 3.75 What I think Duff beer would taste like :) 
look: 2.25 | smell: 2.25 | taste: 2.25 | feel: 2 | overall: 1.75 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 To be fair, I only bought this beer to cook with. Up until I bought this, I had a very very good track record, including double duckpin, double shot, haze and heady topper to name a few.     On to the taste, its basically seltzer water with a miniscule hint of hay. I am convinced that this beer exists only to trick high schoolers into thinking they are badass   
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 2 | smell: 3 | taste: 3 | feel: 3.25 | overall: 2.75 
look: 2 | smell: 2 | taste: 1.5 | feel: 2 | overall: 1.75 awful to say the least. would much rather go for a light lager instead of this. it has a medicinal taste and the aftertaste is worse, not to mention the wicked hangovers this produces.   
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3.75 | smell: 2 | taste: 1 | feel: 2.5 | overall: 1 
look: 3.5 | smell: 2 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 1 | smell: 1 | taste: 2 | feel: 2 | overall: 2 This is not lager. It is not beer. It is soda water with alcohol. They make such a fuss about the way they make it and claim it is the king of beers, reality is it has no taste. It what kids drink at house parties before they like beer (in the UK anyway) because they've seen Americans drinking it on TV and film. If you drink budweiser you're not drinking beer   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 3 | smell: 2 | taste: 2.5 | feel: 2.25 | overall: 2.5 
look: 3 | smell: 3 | taste: 2.75 | feel: 3 | overall: 3 
look: 2.5 | smell: 2 | taste: 1.5 | feel: 1 | overall: 1.5 It's a very clear pale beer with an ok head. The taste was very... barley, or grain like. One distinct notice about the flavor was that it seemed watered down mixed with citrus or lemon. I guess a more blunt description would be that it tasted like... beer. Nothing too special about it. I mean, it tasted like it smells... like beer. The feel was fizzy, and my overall judgment was that it is a good beer if you're not looking for a lot of complexity.   
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2.25 | smell: 2 | taste: 2.25 | feel: 2 | overall: 2.25 
look: 1.25 | smell: 1.25 | taste: 1.25 | feel: 1.25 | overall: 1.25 **  04/05/2016  Hello?; Hey Lou, ’Sup? Nothin’ Pete, watchin’ the game, havin’ a Bud. ’Sup with you? Nothin’, watchin’ the game, havin’ a Bud. True, True. Wassup? Wassssup? Yo, who dat? Yo Yo, pick up the phone. Hello? Wasssup? Wassssup? Suuuppppp? Yo, where’s Dukey? Yo, Dukey. Yo. Wassup? Waaaaassssssuuupppp, wassssuuupppp, suuuuupppppppppp!!!!!!!! Aaaaaahhhhh!!!!!. Yo, hold on. Hello? WWWWWAAAAAASSSSSSZSUUUUUPPPPPPPPPP?????????? Wassssupppp, wasssuuujpppppp. AAAAAAAAHHHHHHHH!!!!!!!!!! So, what’s up with you? Nothin’. Watching the game, havin’ a Bud. True, True.  **   
look: 1.5 | smell: 1.5 | taste: 1.25 | feel: 1.25 | overall: 1.5 
look: 1.25 | smell: 1.5 | taste: 1 | feel: 1.25 | overall: 1.25 
look: 2 | smell: 1.5 | taste: 2 | feel: 2.5 | overall: 2 Your standard beer. Although mostly tasteless, there is a slight sweetness akin to that present in Coors Light. The ever so slight sweetness and taste of nothing make this beer very drinkable. Although it is the premium older brother of Bud Light, it is much more defined in its taste, whereas Bud Light could easily be mistaken for water, piss, and alcohol. I've drank at least 30 of these, and when I can't afford a six-pack of craft beer, I alternate between this Budweiser and Coors Light.   
look: 3.25 | smell: 3 | taste: 2.25 | feel: 2.25 | overall: 2.5 
look: 2.25 | smell: 2.25 | taste: 2 | feel: 2.75 | overall: 2.25 Clear, pale golden color with fine, fizzy, quickly shrinking white head. Smell is grainy, not quite bready, and a touch sweet. Taste is much the same. Lots of adjuncts, virtually no hop bitterness, watered down lemon. Not very good for a beer, or even really for the style, lowly as it is, but there is nothing about it that I would describe as nasty, either. It is, in any case, very refreshing and very drinkable. Light-bodied, but not too thin. More sudsy than I expected, figured carbonation would be a little more on the spritzy side. This helps with the smoothness and crispness I think.   
look: 3 | smell: 2.5 | taste: 2 | feel: 3 | overall: 3 
look: 3.5 | smell: 2 | taste: 1.75 | feel: 2.5 | overall: 2 
look: 3.5 | smell: 3 | taste: 2.75 | feel: 2.5 | overall: 2.75 
look: 2.5 | smell: 3 | taste: 2.75 | feel: 3.25 | overall: 3 
look: 2 | smell: 2.5 | taste: 3 | feel: 4 | overall: 3 obviously it's not the best beer you can buy but it's honestly not that bad. it would be nice if it was a little cheaper though because it's a little overpriced for a middle of the road beer in my opinion, so i rarely drink it.   
look: 2.25 | smell: 2.25 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 1.75 | smell: 1.75 | taste: 1.75 | feel: 1.75 | overall: 1.75 
look: 3.5 | smell: 2.25 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 4.25 | overall: 3.75 
look: 1.75 | smell: 1.5 | taste: 1.25 | feel: 1.75 | overall: 1.5 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 2 | smell: 1 | taste: 1.5 | feel: 2 | overall: 2 
look: 4 | smell: 3.5 | taste: 3 | feel: 1 | overall: 4 appearance-its a very clear and bubbly golden beer.     smell- smells like beer. which is what i expect when i smell a budweiser. if you have never smelt a budweiser before but you have smelt any other of the big beers then you know what budweiser smells like.     feel-i dont even know what this means but it feels very fizzy if thats what "feel" means    taste- tastes like beer. pretty much all that can describe this beer and in my opinion thats a good thing. absolutly zero hop flavor from this beer but there is a bitterness everytime i drink budweiser. its very sweet with a slight bitterness but overall i enjoy the taste of budweiser.     overall-is this the best beer in the world? no. is this the king of beers? no. is it my favorite beer? yes. of the beers i have had which are budweiser, bud light, coors banquet, miller lite, pabst blue ribbon, busch light, heineken light, keweenaw brewing company blonde ale, keweenaw brewing brown ale, keweenaw black ale, bells two hearted ale, and some of the hard ciders i would say that budweiser is my favorite. it doesnt taste the best but it goes down smooth and you can pound alot of them   
look: 3.5 | smell: 2.25 | taste: 1.75 | feel: 3 | overall: 2 
look: 3 | smell: 2 | taste: 1.5 | feel: 2.5 | overall: 1.5 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 2.5 | smell: 2 | taste: 1.75 | feel: 2 | overall: 2 The only thing going for this "king of beers" beer is that it's easy to drink. It's lighter, but not nearly as light as Bud Light or other light beers. It's simple in flavor - nothing fancy, but not too watered down. I get it in China on occasion when the only other options are Dali or Snow beer - two Chinese brands that I can do without.   
look: 3.25 | smell: 2.75 | taste: 3 | feel: 3 | overall: 3 Anheuser-Busch - Budweiser. 5.0% ABV. Standard pint glass ordered at a restaurant.    Look: Transparent golden/copper color, small white foamy head that dissolves quickly.    Smell: Very bold wheat and grain aroma, with yeast also strongly noticeable.    Feel: Thin with some medium amount of carbonation.    Taste: Typical American Lager. Yeast and grain are the most prominent flavors. Wheaty aftertaste, with no presence of alcohol taste. Not bitter at all, although it does not have much flavor either.    Overall: This was the first Budweiser that I had tried. Usually everyone starts with this style of beer, however I started with Porters and Stouts. This is one of the big name beers that everyone seems to drink everywhere. It is nothing special to me, just a standard watery, wheaty, yeast beer. Its easy to drink since it has a subtle flavor.   
look: 2.25 | smell: 2.25 | taste: 2.5 | feel: 2.25 | overall: 2.25 Appearance: pale golden coloured with light carbonation. Almost no lacing and retention.     Smell: grainy character, little alcohol and slight bready like aroma.    Taste: very light malts and a slightly grassy aftertaste.    Mouthfeel: a bit fizzy at first sip, then clean, dry and watery.    Overall: another macro beer that is just mediocre but not the worst you can get. Unfortunately there's a lot of it around.   
look: 2.25 | smell: 2.75 | taste: 3.5 | feel: 4 | overall: 3 
look: 2 | smell: 2.25 | taste: 2.25 | feel: 3.5 | overall: 2.25 
look: 2.5 | smell: 2.25 | taste: 2.75 | feel: 2.5 | overall: 2.75 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 2.25 | smell: 2.25 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 2 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2 | smell: 2.25 | taste: 2.25 | feel: 1.75 | overall: 2 
look: 3 | smell: 2.75 | taste: 4 | feel: 2.5 | overall: 3.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 it's my only option if there's no other option. 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 3.25 | smell: 2.75 | taste: 3 | feel: 3 | overall: 2.75 Finally tried "the king of beers," due to me feeling like having beer when I just happened to be in a Pizza Hut that only had Bud, Bud Light, and Michelob Ultra. Ended up drinking two glasses of regular Bud. "Born on" date on both bottles was clearly marked as September 10th, 2015.    Pale golden color; looked about the color of a Bud Light when pouring but was darker once settled into the glass. Perfectly clear, and with some bubbles rising up from the bottom here and there. A decent layer of bubbly white foam forms on top at first, but then it vanishes almost immediately, hardly even leaving a trace behind.    Does not have all that much of a smell at all. Maybe a very faint "beery" smell and some sweetness; something in there almost seems appley, oddly enough. Just very weak all around as far as smell goes.    Flavor is very light, but there's certainly more to standard Budweiser than there is to the Light version. Sweetness, a little hint of something that seemed almost nutty at times, and some of that appley thing again. When ice cold the appley thing doesn't stand out as much, but when the frost has cleared from the frosted pint glass and the beer is allowed to warm up a little it starts go come out more. Starting to think that appley thing is a yeast thing, which wouldn't be out of place at all in a Belgian-style ale but seems a little unusual for a lager like this. Its presence does make the beer more interesting, though, as without it... there wouldn't be much to this. Are there hops in this? Because I don't taste any. Doesn't seem to have the same "bigger gulps = worse taste" problem that its Light cousin had at all, though, which is definitely a plus.    Feel is light and VERY fizzy. Not super watery like the Light version, thankfully! Actually comes across as slightly thicker/heavier than Coors, so I *would* give it a little higher marks for mouthfeel... but the fizz is just absurdly strong here, to the point where it feels a little too prickly at times. When the fizz calms down a bit it's pretty nice.    Overall... "king of beers" not so much, but this was not nearly as bad as I've heard it made out to be. The apple-like taste was unexpected, and that gives this beer a bit of its own unique spin compared to a lot of the other adjunct lagers. I notice that my scores for this are ending up exactly the same as Coors, even though I think Coors is probably the better beer overall... maybe tweaking the "overall" score could fix that, though I suppose it's not too big a problem if they end up with the same score from me.   
look: 2.5 | smell: 2.5 | taste: 2.75 | feel: 2.25 | overall: 2.5 
look: 1.5 | smell: 1.25 | taste: 1.25 | feel: 1.25 | overall: 1.25 
look: 1.25 | smell: 1.75 | taste: 2 | feel: 2 | overall: 1.5 
look: 2 | smell: 2 | taste: 2 | feel: 3.5 | overall: 2.75 I don't think I need to review this, but I'll throw my opinion out there.  Poured it into a glass so I could look at the color I knew it was. It's a basic straw yellow color of its beer kind.  Doesn't smell anything special, smelled better than Coors though.  Tastes a little better than Coors, less watery than Busch, but not as carbonated or flavorful as Miller High Life.  It's smooth and easy to drink, mild to moderate carbonation, not much of a foam head to speak.  Overall, I had a Coors yesterday and thought it was insulting and offensive to my taste buds.  But this Budweiser I have isn't, I could easily drink these compared to other cheap macro beers. For a cheap beer, lets try to be fair, it isn't as bad as it could be.   
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 Just not worth a dime! 
look: 3 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2.25 
look: 2.25 | smell: 2 | taste: 1.75 | feel: 1.75 | overall: 2 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2.25 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 2 | smell: 3 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 1.75 | smell: 2 | taste: 1.75 | feel: 1.75 | overall: 2 
look: 4.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.75 Perfectly clear yellow with a white head. No trace of hops in either aroma or taste. Slight grain in the aroma. The taste is the same, but with a rice sweetness. There are also some fruit esters at the end. The mouthfeel is carbonated fizzy water. Take it for what it is, a simple no frills beer.   
look: 4.75 | smell: 1.75 | taste: 1.75 | feel: 1.75 | overall: 1.75 
look: 1 | smell: 1.25 | taste: 1.75 | feel: 1.25 | overall: 1.75 
look: 2 | smell: 1.5 | taste: 1.5 | feel: 2 | overall: 1.5 
look: 3 | smell: 2 | taste: 3 | feel: 2.5 | overall: 3 You know what you're getting with Bud, but that's not necessarily a bad thing. It's clean, easy-drinking, unoffensive and a nice alternative to many of the over-hopped, high ABV and overpriced micros or "Crafts" out there.     I'll always prefer a hoppy IPA or strong porter, but there are times when I don't want to spend $17 on a 12-pack or don't want a 7.5-percent beer on a weeknight.     Bud pours light golden color, tastes relatively thin on the palette with ample carbonation. The flavor is unique, which could be attributed to the beechwood or the rice, and very lightly hopped. Almost no hop flavors here. Again, it's unoffensive but also not particularly memorable.     That said, it's a good option at $12 for an 18-pack bottles.   
look: 2.25 | smell: 2.5 | taste: 2.75 | feel: 2.75 | overall: 2.5 
look: 2 | smell: 1 | taste: 1 | feel: 1.25 | overall: 1.25 
look: 3.25 | smell: 2.75 | taste: 2.5 | feel: 2.25 | overall: 2.5 
look: 2.75 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 2.75 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2 | smell: 2 | taste: 2 | feel: 1.75 | overall: 2 
look: 3 | smell: 1.5 | taste: 1 | feel: 1.5 | overall: 1.25 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 (25 oz can chilled) Zero rating if possible. It makes other American Adjuncts look good (aside from Natty Light).     This is literally the homeopathic method of beer-making. There's virtually nothing but carbonated water and alcohol, and yet by utilizing the most minuscule concentrations possible, there is a touch of stale grains and metal.    The success of American Adjunct Breweries with beers like this are a testament to the fact that Americans are truly guilt-ridden self-loathing masochists at their very core. Hopefully this abomination that is blasphemously referred to as "beer" will die in due time with the brewing renaissance that has occurred in America lately and we can all learn to love ourselves again!   
look: 3 | smell: 2 | taste: 2 | feel: 2 | overall: 2.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Don't be fooled. This is a beer.     In spite of the lackluster character of this beverage, one cannot deny the proud stature of its commercial significance.     When you need a cold-ass soda water that is secretly a beer, this liquid consumable will certainly suffice.   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 2 | smell: 2.75 | taste: 2 | feel: 2 | overall: 1.5 
look: 4 | smell: 1 | taste: 1.5 | feel: 2 | overall: 1.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 2.5 | taste: 3 | feel: 2.75 | overall: 3 
look: 3 | smell: 2.75 | taste: 3 | feel: 3 | overall: 3 
look: 2.25 | smell: 2 | taste: 1.5 | feel: 1.5 | overall: 1 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 1.5 | smell: 1.25 | taste: 2.5 | feel: 2 | overall: 2.25 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 2 | smell: 1 | taste: 1 | feel: 2 | overall: 1.5 
look: 2 | smell: 1.75 | taste: 1.25 | feel: 1.5 | overall: 1.25 
look: 3 | smell: 3 | taste: 3 | feel: 3.25 | overall: 3 Definitely my favorite of the big three. Has a crisp red apple flavor in additional to the generic macro-lager taste. I would say that this is the sweetest of the big macros, which I welcome but see how others might not.   
look: 2.5 | smell: 2.25 | taste: 2.75 | feel: 2.5 | overall: 2.75 
look: 1.25 | smell: 2 | taste: 2.75 | feel: 2.5 | overall: 2.5 The king of beers? Is that right? Nothing fancy about this king. This adjunct lager is quite dull. The rice presence doesn't make it any favour. Wouldn't have again   
look: 2.5 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 2.25 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.25 
look: 2 | smell: 1 | taste: 2 | feel: 3 | overall: 2 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 1.5 | smell: 1.25 | taste: 1.5 | feel: 1.25 | overall: 1.5 
look: 2.5 | smell: 3.5 | taste: 2.25 | feel: 2.5 | overall: 3 
look: 2 | smell: 1.75 | taste: 1.5 | feel: 1.25 | overall: 1.5 
look: 1.25 | smell: 1 | taste: 1 | feel: 1 | overall: 1.5 Look-It looks like a beer that you shouldn’t drink.    Smell-It smells of grass and some yeast and has hints of malts.     Taste-The taste reminds you of Bud Light which is also not very good at all.    Mouthfeel-There is not much to feel of this beer other than watery moistness and light-bodied let down.    Overall-I’ve heard them say that you don’t drink it to enjoy, but just to get drunk. If that is the case then you are doing it wrong. Drink better beers, please. You’ll thank me.   
look: 2 | smell: 2.75 | taste: 2.25 | feel: 1.5 | overall: 2.25 Budweiser pours a fizzy golden color, with a quickly dissipating head. There is a grainy and sugary aroma. The taste is grainy, watery, and has a harsh sugary aftertaste. Flat body. Overall, it is what you expect, the adjunct flavors come out strong, and way too sweet.   
look: 2 | smell: 1.25 | taste: 2 | feel: 2 | overall: 2 Excluding the light versions from AB this is about as generic a beer as you could ever have. The only redeeming quality is that it is consistent although I am not sure consistently generic is a redeeming quality.   
look: 1 | smell: 1.5 | taste: 1 | feel: 1 | overall: 1 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 3.25 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 Pours our piss yellow. Decent lacing. Carbonation bubbles streaming up the glass. Smells like America, adjunct and some apple. Taste Grains and yeast. I get no hops. Light watery body. Very Drinkable. Clean crisp refreshing dry finish, but not like budlight.   
look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 A few days ago I had this on tap at a generic sports bar and now I'm having it in the 10 oz. cans that are so popular in St. Mary's County, Maryland for no explicable reason.    It looks yellow, like light piss. Er, I mean straw. It smells... like almost nothing. It tastes... like a light beer. When I had it on tap I actually asked to make sure they gave me regular Bud instead of Bud Light. The use of very rice is noticeable compared to other AALs. The "corn flakes" taste I've even come to enjoy a bit with beers like National Bohemian is completely absent, replaced by qualities that remind me rather of rice milk.     Overall this beer is okay. I'd say it's no better or worse than PBR. Budweiser is what my dad always drank and it sure caused more than a few arguments between him and my mother. Thanks for the childhood memories, Bud.   
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 3 | smell: 2.5 | taste: 3 | feel: 3.5 | overall: 3 
look: 4 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3 
look: 3.75 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 2.5 
look: 3 | smell: 2.25 | taste: 2.5 | feel: 2 | overall: 2.25 
look: 3 | smell: 2.25 | taste: 2.75 | feel: 2.75 | overall: 3 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 3 | smell: 2.5 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 4 | smell: 1.75 | taste: 1.75 | feel: 1 | overall: 2.25 
look: 1.75 | smell: 2 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 1.75 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 The look is a straw yellow color with a 2 finger head. Beers of this genre tend to all look similar.    The smell is of rice and grains, one doesn't pick up much of a hoppy smell at all, maybe slightly in the background, but this beer doesn't smell bitter whatsoever.    The taste is the best part about Budweiser aka the King of Beers. It is a simply delicious taste that is smooth and crisp EVERY TIME. It tastes of grain and rice not hops. This beer doesn't taste bitter or hoppy whatsoever. It is just the perfect beer for every occasion that one can think of. The taste is always the same, they get it right every time.     The feel is a great part about drinking Budweiser. It has a nice carbonation and is as drinkable as water. Although it's as drinkable as water, it definitely has flavor. The mouthfeel is bubbly and smooth and each one goes down faster than the last.    Budweiser is an amazing beer. People look down on it because it's a macro beer mass produced not craft etc. There's a reason why this beer is the King of Beers, because they have made the perfect beer for every occasion. Beer snobs step aside and grab one while watching the game or grilling out. I guarantee you won't be disappointed. It just goes with everything, everywhere, every situation. The Budweiser Brewery Tour in St. Louis was amazing also. Much more appreciation for this beer when you see the steps needed to brew this beer in person.   
look: 2 | smell: 2.5 | taste: 2.75 | feel: 2.5 | overall: 2.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 5 | overall: 3.75 
look: 2.25 | smell: 1.75 | taste: 2.5 | feel: 2.5 | overall: 2.25 
look: 2.5 | smell: 2.5 | taste: 1.75 | feel: 1 | overall: 2.25 
