look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 4.25 1 PT 6 FL OZ Sipped at sunset, from a big mouth wine glass, to the sound of ocean waves for sleep.    Held to the light, a nice ruby with a thin, persistent head and lively bubbles. Easy on the eyes.     The sent of malty pine. (Pine tends to dominate)    Feel/Taste ... follows the nose, with added fruity aftertaste. Sharp and pungent, sour and tangy. Proud and defiant. Beyond aggressive. After several gulps, a lingering malty goodness at the top of the throat, and serious Lemon on the mouth's roof.     Other fruits there may be, but I have been enjoying Lemon slices a great deal as of late. I was warned ahead of time about this ultra busy brew, and waited for the right time to savor it. Certainly not my regular cup of tea, to say the least, but this is quality stuff ... Now back to Guinness (& other Stouts) !   
look: 4.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 1 | feel: 1.5 | overall: 1.75 Extremely over powered with hops and herbs. Arrogant is exactly what it is, to the point of disgust. I'm a New Mexican Cumbre or even Santa Fe brewing have better more well rounded beers. This is just in your FUCKING face. If you don't want to waste your time or money go with any Sierra brew.   
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4 Major notes: Complex (i.e. Lots of flavors), smooth mouthfeel, bitter, coffee, dried apricot, bitter after-taste.    Great beer to enjoy on a dark and windy afternoon on a porch pending doom.   
look: 5 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4.5 Can and bottle... Clear copper color, pale beige big and persistent head... Aromas of pine, resin, flowers, hops, malt... Hoppy taste, malty notes, pine, notes of flowers, pleasant extreme bitter... Full body, creamy texture, soft carbonation and dry, bitter finish...   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Poured to a tulip glass.    A: The body is copper with some hints of red when the lights comes through. The head is beige showing some good retention and medium lacing.  S: The aroma has some toffee in hit and big backbone of malt. You can also find alcohol in this aroma which isn't that great but generally speaking it's cool though.  T: There's a giant malty touch with a generous yeast profile. You can also taste the toffee and the spiciness of this beer. Like cinnamon and some peppers I guess. The roastiness of the malt also provides a coffee-like basis for the whole flavours to show themselves.  M: The body is medium high. Carbonation is medium to medium low but perfect for the style. Bitterness is medium high.  O: I've had better from Arrogant Bastard, specially Double Bastard. But the historical power of this beer is all over the glass. You understand why this beer was so important to the craft beer revolution just by looking to the glass and having a sip.   
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 This beer is beautiful to look at. The darkest red (pretty much ruby) I have seen in a beer. The flavor was great but very strong. Hops, hops, hops, bitterness, along with some chocolate and roastiness on top of the hops.   
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Inderdaad erg 'sophisticated' zoals op het blik staat, ik kan de smaken niet helemaal thuis brengen, perfect bier. 'You're not worthy' 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 A - Dark brown color, not pitch black. Poured into a pint glass. Good frothy light brown head. Slightly transparent and can see my fingertips behind the glass.    S - Definitely has a grain smell effect. Not too much going on with the smell other than hints of hops and malt.     T - Aftertaste is subtly bitter, but easy to drink in moderation. Little bit of a buzz on the tip of the tongue after every sip.     M - Tastes chewy, similar to a Guinness. Satisfying every sip, not too alcoholic. Slight creamy feel due to the heaviness of the beer.    O- Overall, this is an exceptional beer that I can recommend.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 Wow! Big head thstbdissapent. Strong fruity smell, get a whif of alcohol. Super rich and malty....fruity taste....I'm thinking of dark fruit, plum and prune taste. Crisp balancing bitter finish with only a slight but pleasant aftertaste. Can taste the alcohol a bit, but it is pallet cleansing. For a strong beer, it seems like I could drink a few of these.....goes down very easy.     The is beer has the right to be arrogant.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from a 16 ounce can into a snifter. The color is a dark red with a light tan head. The smell is very citrusy. The taste is a heavy grapefruit hoppy taste with bitter aftertones. Very different from any " ale " that I've ever tried. I've been drinking this for a few years and it's a love it or hate it type of beer. I love it!   
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 1.5 | feel: 2 | overall: 2 Let me begin by saying I like strong ales, barley wines, Ipa's, dIpa's, imperial stouts . It's not like I'm a bud drinker or afraid of a 11 percent beer. The first 6 pack I bought when I turned 21 was Bigfoot. That was just over 10 years ago.    Anyways, this beer is gross. It does not deserve anywhere near a 90. Ironically I am now the person the bottle says the brewery is not trying to please, but I feel o have a respectable palette and they simply are wrong. Their beer sucks.    The beer is thick and chewy. Like, imperial stout chewy but in a bad way. I choked down the 6 pack before I left this review in the hopes my pallet was off a couple nights. Nope, I simply think this beer is downright bad. The hops are all wrong, the body is like a barley wine gone bad, and basically nothing about this beer works for me.    Anyways, I won't be long winded, I just won't be buying this beer again. There are many better strong ales out there. Try one of them instead of this.   
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 Confuses the hell out of me but in the end it is a winner. The appearance is a lovely reddish hue with a thickish head that soon thins out, leaving reasonable lacing in its wake. The aroma hints at a US IPA and a UK strong ale and the taste delivers both at first. However, the hops then kick in and crank the beer up to a higher level. The finish is wonderful, with sweetness and resin lurking on the tongue.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 3 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 3.25 | feel: 4.25 | overall: 3.5 Pours a lovely reddish amber with a two finger cream colored head that is thick and foamy. Get ready for hops, hops, and more hops! Mostly citric and bitter hops, with a hint of pine resin, burnt sugar, and quinine. Even for the hophead this might be too much... definitely was for me. Not enough flavor balance. Good mouthfeel and carbonation, though.    72/100   
look: 5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 A very clear, pretty, mahogany crossed with a red ale. Looks great up to the light. Lots of bubbles rising, and a tan, creamy head that lingers forever. Thick lacing hugs the glass. The aroma is dark dried fruit...cherry, raisin, a little bit of woodiness, and lots of crusty bread. Flavor again lots of dark dried fruit, a little brown sugar, and a sweet breadiness up front. That is taken over by a nice bitter bite, and they kind of play off of each other. The feel is medium full body, average carbonation, drying on the finish, but a little slick for most of the sip. Overall, quite an interesting, tasty brew.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 Pours like a good dark rum with a whiteish tan syrupy head. Reminds me of a Bavarian on first taste, as if its not from 'round here in the usa. Flavors are bold, malty, tangy - like a brown ale hopped up on the finish. I think i'll have me another and you should too.   
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 Poured into a tulip:  L: plum color, creamy bubbly head, quickly turns to thin lacing and stains glass with every sip.  A: raisins, malt, pine  F: medium, malty, piney, dry finish, mildly hoppy.  T: sweet cinnamon, raisins, malt, pine, bitter coffee, mildly boozy, and sour. Has a bit of brandy flavor too.  O: badass beer, been a while since I had this, used to drink it out of the bottle while disc golfing nearly once a week, 1st stone beer I ever had and they make it well. Overall I disagree with the statement of "you're not going to like it" I find it delicious. It sort've fits many beer genres too: IPA, sour, scotch ale, strong ale, winter ale, and malt bev. Just delicious!   
look: 3 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 
look: 5 | smell: 4 | taste: 5 | feel: 4.5 | overall: 5 Dee-licious! Nothing out there like it.   Sweet, extra hoppy but not an overwhelming heavy malt feel to it.   I just bought some pounders in the can at the local Safeway and am looking forward to each and every one.   Cheers!!   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 2.75 | feel: 2 | overall: 2 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 Had many, many, many times... this particular brew was poured from a 16 oz can into a pint glass.    L: Pours a clear reddish copper color. 2.5 fingers of foamy off-white head. Gorgeous lacing.    S: Rich malts and vicious hops. Grains.. .a bit of booze.    T/F: Rich and malty up front... sharp... caramel and grains which gives way to some palate wrecking hop bitterness on the back end. Sticky and carbonated in mouthfeel... and surprisingly smooth. Warming but it hides the ABV. The finish is dry.    O: A classic... and just one of the finest beers available. This is one that changed how I both look at/drink beer. Still amazing today, and as the can says... not at all New and impossible to Improve. Arrogant... and deservedly so.   
look: 4.5 | smell: 3 | taste: 2.5 | feel: 5 | overall: 2.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 one of my all time favorites. i tried the 22oz bottle and the 16oz cans and i have a hard time feeling a difference. love this and cant find enough of it.   
look: 4.25 | smell: 3.5 | taste: 3.25 | feel: 4 | overall: 3.5 I didn't like this. It's not awful, but it is possibly the least balanced beer I have ever had or can imagine. Really not sure I understand the love of this in any way. It's like very beer style all packed into one... when would you ever want this?   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 BevMo - San Francisco, CA - bomber bottle 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Red-brown color with beige head. There are powerful smells of burnt caramel, candied orange, vanilla, pepper and spice. Very nuanced flavor. The hops are strong, with intense, bitter grapefruit flavor, which is backed up by a smooth caramel taste from the malts. The aftertaste brings back some of the sweeter dimensions of the scent while maintaining a hot bitterness.   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 2.5 | feel: 2.25 | overall: 2.25 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 
