look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 (2019)    A: Pours a light copper-orange when held to the light. Has a quickly dissipating white foam head.     S: The honey actually comes through a little bit, along with a faint floral aroma.     T: Overall, the taste is a balanced mixture of the quintessential west-coast floral/pine hop profile and a dollop of honey. I like the addition of honey, as it provides a unique alternative to the "malt backbone" that other DIPAs have. In particular, the flavors I get on this beer are sweet grapefruit, pinecone, honey, orange pith, and a dank oily hop presence.     M: I'd say this is on the heavier side, but with enough carbonation to balance things out. It's obviously not stout-like.     O: Wonderful beer. To me, Hopslam's flavor has a story: it's a beer that once was a typical west-coast DIPA, lost in the sea of millions of the same style. But then, somehow, it got bit by a radioactive bee and turned into a super honey-infused west-coast DIPA that saved the city.   
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 My first Hopslam so I can't comment on how it's changed over the years. Poured into a pint glass.    L - Autumn color with a clear-hazy kind of thing going on. Moderate head that doesn't overstay its welcome.  S - Honey comes through first, along a good pine scent.   T - caramel malt backbone, sweet mouthful and a hop punch.  F - Medium bodied    Overall it's a delightful brew but it get so much hate because of the price point and the hype. One 6-pack a year seems to be enough for me. It's good but not the ultimate beer that the name comes to.   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 On one hand, I really like Hopslam. It's an odd bird though, it kind of challenges your expectations. It goes down like it's 5-6% ABV, when really it's twice that. Not sure how they do it, very impressive. Some honey sweetness and hop bitterness that is melded together perfectly into a beer that is very craveable.    On the other hand, I would almost prefer it to be 5-6% than 10% ABV. If I'm going to drink something with that much alcohol, I don't want it to go down easy. I want it to have some intense, complex hops that I can sip slowly and appreciate. I don't want to finish a 10% ABV beer and feel like I want to slam 3 more.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 First time trying this beer...  I agree, big pine and grapefruit flavors and the caramel malty backbone is great...  However, it was a little boozier than what I was expecting. I know that it's a 10 percent beer but I feel like a Simtra has a less boozy taste than this.  I think this is a great beer, but I'm not sure I'm going to drive several miles out of my way again for this....   
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 Been on my hit list for some time now. I was able to find a case at my local beer hub and I grabbed it all up as quick as I could. This IPA doesn't disappoint ... it's a must try .   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 2017 from a can. Pours a deep amber with minimal head. Nice lacing. Smell is of sweet malt, slight bitter grapefruit and pine. Taste is exceptional. Grapefruit bitterness, malty and honey sweetness, and some piney bitter dry finish. Nice warming from the alcohol. A little boozier than I remember. Excellent.   
look: 5 | smell: 4.25 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Finally happy to get a sixer of this one.    Canned 01/16/17    Pours golden honey color with one finger head. Good clarity, not seeing any floaties or sediment. Head recedes to thin film.    Smell is not overly aggressive but has good dose of grapefruit, orange, cereal, and yes, I pick up the honey.    First taste is pretty sweet up front coupled with some citrusy tartness and bitterness. Can really feel the balance of the cereal sweetness and piney, citrus flavors. Some of the honey flavor comes thru too and it adds to the sweetness. Some caramel too, but for so much sweetness, the orangey and grapefruit flavors are in tune with all of it. Zero alcohol detected.    Heavier side of medium bodied, a touch syrupy and mouth coating but only a slight bitter aftertaste. Carbonation is ample for the body.    I really wanted this beer about six years ago when first getting into craft beers but never scored and stopped actively searching it out. Finally able to get some now that it seems some of its luster has faded. But I can see why people like it so much. Extremely well balanced and the honey adds a touch not normally found in the newer DIPAs. Maybe a bit overpriced but probably not so much considering it sells out so fast.   
look: 5 | smell: 4.5 | taste: 4 | feel: 5 | overall: 4.75 This is an outstanding beer. There's just a hair more honey sweetness than I like in my IPA, but the citrus and piney tones balance it nicely. It really is a world class IPA. Enjoying tonight on draught in MI, home of Bells.   
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 Pours a copper orange color with about two fingers of white head that clings a little to the glass. Smells of malts, honey, floral notes, and citrus. Tastes of delicious. Very smooth, just a little hop bite to it, heavily citrus flavors, orange, mango, a little pine at the end, and a solid malt backbone to bring it all together. Well balanced brew. A little pricey for a six pack, okay maybe a lot pricey, but worth it.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 Pours a hazy gold with good foam and lacing. The smell is so nice, loaded with hops, sweet honey, pine, citrus. The taste is very very smooth, this is an IPA that I can really get into, very smooth hops and even pine bite, just a really well balance beer with nothing over the top all just working perfectly. I have to say this is one of my favorite IPA so far, just smooth and well balanced. The finish is mild and clean, very pleasing tastes and leaves you wanting another sip. Very nice beer.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 Much more floral than I remembered from a few years ago. Sticky/chewy, thick head, and the honey is odd to my taste buds but adds to the overall feel. The booziness of this beer is perfectly balanced out by the floral character and piney bite. It's solid to me mainly because it's a 10%er that doesn't lose much of its softness to the alcohol. It's big without being overwhelming. Awesome brew.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 Nice light color which doesnt usually scream the amount of hops that are in this one but it definitely packs a bunch. They honey really balances it out and I was happy to randomly try this in Charleston, SC.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 12 oz Tulip  Look- Golden with a light head   Smell- Citrus, hops and sweet honey and light malt. Complex.  Taste- more of the same as the nose but very crisp. Flavors of citrus and hop start with a sweet honey aftertaste.  Feel- light bodied  Overall- Fantastic beer. For the ABV this beer is very light on hops compared to other IPAs. The honey and malt add a sweet aftertaste for a very good and complex beer. Definitely worth a try for any beer lover.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 Clear golden bronze with three fingers of off-white head. Leaves heavy lacing.     Piney, resiny goodness in the aroma when first cracked open, followed by a honey graham sweetness that has a relatively dry, powdery finish. Just a kiss of alcohol behind.     The taste has some of that same dry sweetness up front with a touch of tropical fruit added to the mix. There's clear alcohol throughout, with a mellow piney hop bitterness on the backend that slowly sneaks up on you.    Medium bodied, somewhat chewy, with a fairly strong astringency from the alcohol.     There's a lot going on in this one. Maybe a bit overhyped, but still excellent.   
look: 3.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 Poured from a 12 oz can package date 01/14/17,into a Cigar City spiegelau IPA glass.    Thick,creamy,slightly off white colored head,that stands just under 2 fingers tall.Beautiful lacing that sticks to the side of the glass.Hazy dark gold in color,with an almost orange hue.Medium clarity.Medium carbonation    On the nose I get citrus fruit notes,mango and grapefruit,along with piney hops,and some earthy malts.Maybe it's just me but I think I am getting some caramel,probably from the malts.    On the palate I get mostly bitter piney hops up front,backed by some citrus and some sweet malts on the back end to balance it out.Also getting some spices and floral flavors in the middle.    The body is on the border of thin,and medium with a good dose of oxidation on the tongue.Dry finish with a slightly chalky mouth feel.    This is a very good IPA citrus and pine on the nose,bitter hops on the palate,nice mouth feel.Not much to complain about on this one.   
look: 4.5 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4 | feel: 4 | overall: 4.5 Pours a dark gold, nearly amber, with a thick creamy head. The head was quite large in size, but fell quickly to form a thin white cap, slightly thicker at the edges. lacing is everywhere with this one. Completely clear, with a small amount of carbonation rising to the top. As always I get tropical fruit with these DIPAs, but the addition of honey makes this a real treat. I get undertones of grass, it's floral, piney, and bitter to go along with the fruit.    I get very little of the fruit flavors the nose promised. Instead I get heaps of pine, fresh cut grass, resin. This is the first beer I can truly call dank. I get hints of grapefruit at the beginning, and then right at the tail end, along with the honey sweetness. Right in the middle of the beer, it reminds you that it's not something to ignore, with a huge alcohol bite to accent and strengthen the piney flavors.    The beer is not as dry as I'd heard, with the honey helping keep the beer very drinkable. It's still very bitter, with the honey only there to help cut down on the bite. It's ABV is also not hidden at all, and a long with the high amount of carbonation I felt in the mouth, this beer was very light and thin bodied, but never in flavor. While IPA still isn't one of my favorite styles, I am glad I was able to try this giant of the craft world. I would buy again.   
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4.25 Look: Golden bronze in color 1 inch white thick head  Smell: big malt along with someone shoving and entire bouquet of wild flowers into ur nose   Taste: big malt, ethanol and than your chewing on flowers... and more flowers   Feel: big carbination, medium to heavy body... a big double ipa that's a little hard to drink past the first beer.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 Can't believe I haven't reviewed this before. Orange to amber in color, moderately opaque. One finger of fluffy white foam with good retention. Aroma is floral, earthy, citrus. The taste follows, some citrus and pine from the hops. Big floral, herbal, earthy flavors. Medium-full body, moderate carbonation, creamy. Moderately bitter finish, with slight alcohol heat. Very good.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 First experience with Hopslam today. Big first taste, nice finish. Not alcohol forward like some 10 percenters. Starts strong and gets better in the glass. Deserving of its accolades.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Canned 1/11/2017. Poured into snifter glass. It pours hazy golden-amber with one full finger of foamy, bright-white head and lacing with nice retention. It smells of sweet malt, honey, peach, and pine. The taste is a wonderful blend of biscuit, sweet malt, bitter hops, honey, and sweet fruit. Rather than one taste at a time, it seems to all happen at once. It's absolutely delicious! This ale is medium-bodied with with a rather thick, creamy feel, with pleasant carbonation, and a punchy 10% ABV that gives it substance. Overall, this is superb DIPA, equally appropriate for casual drinking or paired with a good meal. It absolutely deserves its stellar reputation and world-class rating BA rating.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 This classic pours a golden orange color with a two finger head. Smell and taste are citrus, honey, a little pine, & sweet malt. Everything melds together well for a nice smooth double, easy drinking for 10%.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 Beautiful clear pour with a moderate persistent head  Smells faintly of sweet malt, mosaic, peach, honey  The taste matches the nose pretty well, holy crap though this has booze? Completely hidden (especially for 10%).  Slightly more viscous than anticipated, a tad but much for the style. While the booziness was hidden from the taste, you certainly can feel it warming on the backend.  Overall great stuff, worth seeking out.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 Very well balanced. Awesome hop presence and great to drink! 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 2 | taste: 2.75 | feel: 3 | overall: 2.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 Slightly hazy, deep orange in color. Foamy head with streak lacing. The aroma is stone fruit, butterscotch, caramel malt, and orange zest. Citrus, fruit, and floral notes in the flavor, along with some sweetness from the honey and malt. Grapefruit and some herbal qualities kick in after the initial fruit taste. A bit of hops bitterness in the aftertaste, along with some alcohol vapor. A very good beer overall.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 Fantastic brew. Pretty pricey, but worth it for an occasional indulgence I guess. Looks like beautiful golden goodness, smells and tastes like the name says-hops. The honey rounds out the bitterness to make a purely smooth beer.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4 10oz draft pour into a snifter is a bright gold colored body floating a thin and tight white head. Lacing is consistently spotted.  Aroma is bitter hop, pine, resin, and a slight sock hint.  Flavors are citrus: lemon, tangerine, grapefruit, and bitterness. No booze heat.  Mouthfeel is crisp and clean and slightly dry with a bitterness left behind. Medium to high carbonation.  My pallette has definitely changed; this is easier to drink than I recall. Easy drinking and no booze heat make for a dangerous combination. Well done.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Unconditionally so smooth. Iam a iipa man and indulge daily....so sad i can't get it year round. Absolutely put together perfectly. Any body disagrees aint true to the brew. Peace   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured into a Teku. A clear amber-orange color with a resilient and lasting foamy white head. The aroma was full of pine, earthy notes, oranges, and muted bready malt. This was very drinkable for such a big beer - citrus up front with a nice mix of dank, resiny flavor and pine needles. The malt is there and the slight sweetness balances against the warming on the finish.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 4.5 Wrecking ball 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 Just purchased a couple of sixers from Green's in ATL for $35 and change. Thankfully they had it in stock after the other two big stores sold out. I was debating whether or not to buy some this year. In Illinois one can buy as much as one wants,but here in GA one is limited to a six.I took my Boo with me, so she could buy one for me. A few years ago The Slam was special, but now with the proliferation of DIPA's it's just OK. It's extremely balanced and crushable for 10% ABV, but it's not what it's used to be for my tainted buds. I've been ageing them regardless of what the brewer suggests. Bell's still kicks ass.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.75 Very unique beer in a good way. Need more. 
look: 4.5 | smell: 4 | taste: 5 | feel: 5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Gold in color with small white head when poured from can into pint glass. Smell is citrus, hops, tropical fruit. Taste is hops, pine, honey, grapefruit pith. heavy mouthfeel. Very good DIPA but not worth the cost of $19.99 for the six pack. Over hyped for sure. To be fair, I've not had other years variations.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Nice hoppy & honey flavor. Good stuff! 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 Golden peach color.    Aroma of pear, Apple, honey, some other fruity esters, biscuit malt, and mosaic.    Flavor is otherworldly. I don't know how to describe it. So smooth yet the bitterness is still there. Hints of lemon rind, apple, and honey. Bread on the aftertaste.    Slightly hot with booze, medium bodied, creamy finish.    Overall hopslam is the expedition of IPA's. I'm not a hop head so I wouldn't pay the $18 a six pack - but it's amazing in its own right.   
look: 3.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 Pours a nice clear golden orange, produces as a small off white head that fades away leaving a ring and a nicely laced glass.  Honey is noticeable as you pour, then some flowery hops with a hint of citrus.  Fairly sweet upfront, the honey seems to stay with this.  Surprisingly creamy and smooth.  I guess I was expecting more of a hop bomb here, but this proved to be a very smooth beer. It's boozy, but easy to to drink. This is one of those beers where I kick up the ratings as I drank it. An excellent DIPA.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Fresh 2016 can (within a week of shipment) poured into a pint glass.    Just going to keep this short and sweet. Everything about this beer is great. From its hazy yellow-orange glow and creamy head to its honeyed hop flavor, nothing is overpowering and the flavors just meld together perfectly. Its sweetness from the honey perfectly balances the hops that hit you in the face. I'm not a big fan of hops for the sake of hops, but this brew just sings in harmony with all of the other flavors.    The only downside is that it is seasonal and must be had fresh. Other than that, get it if you can and savor it.   
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 Love it. Every year this brew helps me through January in Ohio. The honey makes it special. I get more of a floral aroma than citrus. There always seems to be a slight menthol taste to it that I really like. It drinks so smooth and that 10% is awesome.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Got this as an extra in a trade a while back. Always cracks me up when I get a top 250 as an extra! Anyway, this was very good. Glad to know that Bells is distributing to spots in the northeast now so I may luck into it on the shelf.   
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 4.25 | taste: 5 | feel: 3.5 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 Pours a clear gold with orange. Medium, white, lasting creamy had    Smells of citrus, honey, malt with some peppery spice and pine    Tastes sweet honey and make up front with nice citrus fades to a semi dry finish of pine/citrus and light honey.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Although gifted with plentiful hops, this is a balanced IPA that hop heads and just flavorful beer lovers will enjoy. I had this on draft, and consider it more refined than Bell's Two Hearted. Wonderful aromas of citrus and herbs, creamy mouth feel and a clean finish.   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 Great, look forward to it every year. Dangerously smooth and easy to drink, goes straight yo your head. 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 4.5 | overall: 4 Dated: 1/2/17    Smell: tropical fruits peach pineapple mandarin oranges tangerine floral hops sweet malts.    Taste: really sweet upfront honey sweet carmel malts middle of the mouth some tropical fruitines oranges peach pineapple more of that honey sweetness in the finish you get a very noticeable booziness floral hops some spiceiness and a bitterness that lingers in the aftertaste.    Feel: Full Bodied creamy. Great carbonation.    Overall: I had this beer for the first time last year and loved it but since then I've drank a lot of great beer and this just isn't the same to me anymore. this is a good beer but just doesn't hold up to the other great IPA's and double IPA's that are out there now. It's a really nice beer upfront and in the middle but the finish is a bit harsh the alchool is pretty noticeable and I'm not a fan of that. This is a good beer but not a world class one.   
look: 4.5 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 First had 2/27/14 at home. I've been lucky enough to get my hands on every years version since college. Although it's not my favorite DIPA, it is one that I will repeatedly go back to. The honey makes it enjoyable.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4 | taste: 3 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
