look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.25 12 Oz bottle poured into glass  Look - very dark almost black as expected. Medium foam head slowly fades, some excellent glass lacing  Smell - Mocha, lots of chocolate and coffee. A bit of caramel and grain.  Taste - Very bitter chocolate and hops. Creamy coffee and oats. Slight metallic flavor like cherries. It has a full profile, I personally don't think it goes down easy because it is filling. Carbonation is medium. A bit of alcohol warmth. I would like even more coffee flavor.    Overall, it's very good, bold flavor stout. It really is a great morning brew and i would like to try it a few more times to get a consistent idea of what it is. Grade is an A   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 A: Black with a dark brown and creamy head.  S: Strong coffeeish aroma.  T: Strong balance of chocolate notes, sweetness, and a light coffee bitterness. Aftertase of chocolate as well.  M: Creamy and sticky, but not as thick as I expected.  O: I'm a not a stout person, but this is certainly the best one I've ever had.   
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 3.5 | overall: 3.75 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.5 L: Pitch black with a beautiful dark tan head  S: Sweetened coffee and chocolate  T: Plenty of coffee with dark and milk chocolate  F: Insanely smooth with a good heavy body  O: Another great Founder's brew, and one of my favorites at that   
look: 5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.75 Straightforward breakfast stout without a lot of bitterness. Really great flavor. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Pours pitch black with a small tan mocha head.   Aroma has cold brewed coffee, cocoa, caramel, little vanilla.   Taste is lots of coffee, caramel, dusty cocoa,   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 This to me is the classic example of the style. So good. 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.75 One of my favorite stouts! A close second to Left Hand Nitro. Wish it was available all year,although, I can get it in Florida six +months of the year.   
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 5 Had this on tap at the Heritage House in Mendocino. Incredible! 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 This was good. Not my favorite founders (Kentucky aged stout is better), but solid. Founders is my favorite brewing company, and this meet my expectation for a tasty stout.   
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 An outstanding Breakfast Stout. A great blend of roasted flavor, coffee, and dark chocolate. Simply, one of the best Breakfast style Stouts I've ever had.   
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.25 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 L: A dark black beer, decent lacing    S: Rich chocolate notes, hint of coffee, doughy, smell strengthens as it warms    T: A fantastic deep full chocolate flavor, sweet but nothing overpowering, the slightest hint of coffee upfront    F: This is very close to perfection for feel, it's smooth and has a great body. The feel of this beer helps the taste in my opinion with how smooth it is.    O: A great beer that is perfect for a night cap. So smooth and full bodied. A beer that comes highly recommended.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 Bottled on 9/29/16 printed on label.  12 oz. bottle poured into shifter.    Poured thick and dark like black gold, with 2 fingers of lasting, reddish brown, cinnamon colored bubbly head that is quick to build with a swirl of the snifter. Smells and tastes of coffee and chocolate with slight notes of roast and a hint of booze. Moderately bittersweet and well balanced. Finishes clean with semi-sweet chocolate flavor. Mouth feel is full bodied, smooth and creamy with low carbonation. This one lives up to the hype and is great for breakfast! Pairs well with breakfast sandwiches and chocolate covered raised or cake donuts.   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 4.25 | overall: 4 Pours black with a thick, lingering red-brown head. Aromas of chocolate and coffee. Not as much of a flavor of coffee, but still notes of chocolate, as well as oats. A bit dry, very smooth and full-bodied. Great stout.   
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Brewed 9--8-16. This beer is six months old so past its peak quality. Nice head and some lace. Smells like coffee and chocolate.. Taste is still good but has lost half of the chocolate and coffee flavors. The feel is also thinned out a little with excellent carbonation still. Overall I can really enjoy this even though I feel more like I am drinking a coffee ale than the rich stout it was when brewed in September. This stout is best fresh within four or five months.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 3.75 | feel: 4.5 | overall: 3.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4 L: nice head, nice lace.    S: coffee and milk. Some light roast.     T: coffee and bitter chocolate. Slight malty backend. Very good.     F: a little thin imo. I know it's a morning beer so a thick motor oil stout would not be the best. But it could have more body.     O: great quality coffee stout. I prefer prairie coffee noir over this. Stronger coffee and a thicker feel. But for the price this is a top notch beer.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Tapped  Drank: 03.02.17  L: Dark cocoa brown color with small head retention. Served in proper glassware - Snifter  S: Highly aromatic with coffee and mocha notes  T: A nice balance between coffee and mocha flavors; not an overpowering taste of coffee, which was a pleasant surprise  F: Incredible mouthfeel. No harsh flavors, smooth, with creamy aftertaste.  O: I highly enjoyed this beer. It's been one the the first great tasting stouts I've had since Left Hand Brewery's Nitro Milk Stout. I will definitely be buying this beer again.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 3.25 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4.25 I had big expectation about this beer, but it couldn’t meet mine due to lack of complex esters from yeast. taste is overly dominated by bitter coffee and it begins to be bored after first sips. on the other hand it’s really quality brew and has nice big head retention.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Bottle 12 ounce, poured to pint glass	  Appearance: black liquid, brown foam that disappears slowly	  Aroma: scent smell of malt, boozy on the drink, very good	  Taste: very good to excellent, medium bitterness	  Mouth feel: creamy, good carbonation, long follow through, no sudden drops, a bit sticky, long sweet bitter aftertaste	  Overall: excellent scotch ale, very good beer repeat: yes look for: yes	BA RB  Drank: February 27, 2017	6:30 PM   
look: 3 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 3.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 One of the best base beers 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 Bottled 09/08/16. Head doesn't last forever, as the bottle says lol. Smells of chocolate, coffee. Nose is very sweet. Reminds me of lactose/milk stout sweet. Chocolate, coffee, roasty. What more is to say, the beer is well known for a reason. Like a more affordable Trinity chocolate river.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Vice dark appearance. Little head. Definite coffee aroma. Coffee taste is not the best I have ever had. A little thin for a stout. No alcohol taste.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 A-Strong black colour with a moka brown head that lingers  S-Aroma of coffee and chocolate with vanilla and caramel undertones  M-Thick and viscous and heavy, carbonation is low and obedient  T-Sweet and rich upfront with a coffee and dark chocolate bitterness that balances things out. The bitterness remains as an aftertaste, like fldribking that morning cup of Joe...  O-Amazing brew.   
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 A thick, near-black pour with a finger of tan head.    Nose is coffee, dark chocolate, tobacco, and cherry.    I'm a daily coffee drinker who can appreciate something bitter, but I think this is almost singularly bitter mid-palate. I say mid-palate because it finishes fairly smooth. The finish is when the raisin, cherry, and bakers chocolate come through. But it opens a touch over-carbonated, with stiff pine.    Overall, 8/10.   
look: 4.5 | smell: 4 | taste: 4.75 | feel: 5 | overall: 4.5 this is a great bear, it looks great. dark just the way it should be. smells wonderful and tastes even better. It is so smooth and you can really taste all the hints that they say. i really smell the coffee but am happy that i do not taste it all that much.   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
