look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
chuckgietzen 
tonyrocknroll 
jredlich4 
Stanley23 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 Poured from 2014 bottle, this certainly doesn't appear much like a brown ale, it is a crystal cler caramel gold, with a nice cap of cream coloured head with good retention and lacing.    S- aromas of canned pumpkin, pastry spices, nutmeg and allspice, like a pumpkin pie but store bought rather than homemade, lot of spice and played up pumpkin flavour.    T- notes of baked pastry, more roasty pumpkin, caramel, some robust bitterness, mostly earthy with a leathery dryness, herbal pine resins, some cinnamon and nutmeg spice, full bodied flavour through the middle leading to a drying finish with baking spices.    M- moderate body with a fairly heady carbonation, quite a cleansing effervescence, some nice dextrins to the body lending a somewhat creamy pumpkin pie texture, with a nice dry finish.    I was expecting this to be more porterish in style, as is this is much more a straight shooter pumpkin ale with a moderately caramel malt body. Dogfish. Did a good job of keeping this in balance, it's one of the more pleasing and balanced pumpkin ales that actually carries a solid pumpkin profile albeit with a good dose of spice. Well recommended and this was quite satisfying.   
msante 
guyute13 
scootercrabb 
RandyPuckett 
adeliciousadventure 
JamesV23 
ExaltedNecrosis 
NoProblem 
BeenTired 
Mdodge8837 
look: 4.5 | smell: 3.5 | taste: 4 | feel: 2.75 | overall: 4 Poured from a 12oz bottle into a pint glass. The orange color really works for a pumpkin beer.    Smells very much like pumpkin pie spices with some slight maltiness.    Malty brown sugar and caramel flavors with some nice blending of pumpkin pie spices. The spices become more prominent the more I drink it and linger for a while after each sip.    Has a lighter mouthfeel and quite a bit of carbonation that gets in the way of the pumpkin pie aspect of the beer for me.    This is one of the better offerings in this style, but doesn't quite match the quality of my favorite pumpkin beers. Although, I do think I could drink a few of these before getting overwhelmed by the pumpkin pie spices like many of the pumpkin beers around.   
citruscane 
ConanSachler 
jonathancap 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Look- pours a medium light copper color, a decent head and a nice semi thick frothy lace that is mostly ring like and patchy in the middle. Lace is slightly sticky also.  Smell- pumpkin of course, along with spices, possibly cinnamon and nutmeg. There is also an overlying alcohol aroma, perhaps rum, that is pleasant and not overpowering. On the backend of this alcohol aroma, I detect a slight biscuity malt.  Taste- malt forward, bread and somewhat doughy. The pumpkin flavor is there as are the spices. Well hopped but not intensely, the spices and hops act as balancing agents. The finish has an herbal and semi dry feel.  Feel- medium bodied and doughy in the mouthfeel. Softly carbonated but tingly on the tongue.   Overall- One of the better pumpkin beers out there.   
look: 3.5 | smell: 3.25 | taste: 2.5 | feel: 3 | overall: 2.75 On sight, Dogfish Head Punkin Ale pours clear, pale gold, hinting toward a caramelish brown. The scent it gives off is comprised of brown sugar, slightly caramelized, with hints of vanilla, allspice, and cinnamon. The smell is vaguely creamy, with a hint of pumpkin. On the palate, it starts off slightly sweet, with a moderate mouth feel, and a delicate carbonization. Flavor wise, it’s full of brown sugar, light caramelization, cinnamon, allspice, and a touch of nutmeg. The pumpkin element is subdued, but still present, in a distinctly squashy kind of way. It finishes on the spicier side, with touches of butter and a hint of bitterness.   
rsquared59 
Kerrmedic 
phillipp57 
Gavilan 
raceon4 
HomebrewBrad 
Domvan 
MichaelLamb 
Walts_Frozen_Head 
tylermac92 
look: 3.5 | smell: 2.25 | taste: 2 | feel: 3.5 | overall: 2 
Marvicsin 
Never can go wrong with Dogfish head 
auchickie 
andreaberthelette 
msquared36 
teamwiggum 
Martyrob 
cdhoward318 
Dogum 
lillitnn92 
Rod_J 
Alexincj7 
earlholman 
antman27 
Techichi 
foamheadz 
Definitely the best punkin ale out there! The only downside is how fast it flies off the shelves. Grab it while you can and as much as you can! 
sampsonw 
jayray 
kevdude 
JALIEN 
uwmgdman 
harryhops 
PA-Michigander 
newbeeraday 
natethamac 
Scstroud827 
Phezzzy 
Gipsy_Danger 
Soto 
jmartinger 
Regardless of the label, this beer showed no flavors of pumpkin, brown sugar, allspice cinnamon or nutmeg. The color was the only thing I liked about this ale, light brown.   
John213 
BigTwig 
Onehumpcamel 
dannyfayy 
kwlightner 
Manbear 
JamesWhitty99 
Summer92 
LeeEvolved 
JR86 
Mfbda1daonly 
Rezknello 
rvisgaitis 
fullerisalive 
tmbgnicu 
Purpcaper 
riggiesmalls 
DHarv 
TwelveOunces 
Goosehunter75 
cbalbrecht 
HarmonMW 
Not as heavy on the pumpkin as I expected. Not bad. 
jessealmlie 
Nuggetz 
Limanti 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 355ml Bottle brought home to me from Virginia, USA:  Clear, bright amber to copper with a bubbly white lacing that covers the surface.    Lots of spice initially with pumpkin notes & sweetness. The alcohol content is well hidden & the aroma is well balanced with some bread but is the spices that dominate with cinnamon, nutmeg & various others featuring.    Spicy with some cinnamon & nutmeg alongside the sugar & pumpkin, there's a strong malt presence with bread & background fruits as well. Some hops make an appearance with hints of alcohol but these aren't the strongest with toasted malts & background fruits at the end.    Medium bodied with above average carbonation & a nice spicy feel to the beer that was tangy & had a good balance. The beer was quite easy to drink & smooth with a dry finish.    Easily the best pumpkin beer I've tried thus far & an excellent all round offering that falls short of being a classic but is very drinkable. Starting off quite spicy, I was initially fearful that this one would end up like some other pumpkin beers I've tried (namely Pumpkinhead from Brewdog) but thankfully this one was a lot more balanced & enjoyable, definitely one I'd pick up each year if it were available here in the UK.   
mgi020 
AdamTebbs 
ksbeernuts 
jtc5632 
T1i1m1 
rsmith120686 
xtonytx 
cj8311 
NCMatt 
Coburn1002 
AndrewRivera21 
