look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 12 oz. bottle dated August 5, 2015 poured into a tulip January 28, 2015. Thick, hazy copper that turns orange when held to the light. Finger of creamy off-white head with moderate retention and thick lacing.    Virgin oak flavors are definitely noticeable, with a big woody and vanilla aroma. Otherwise the aroma runs more towards old ale than DIPA with big raisin and figgy dark fruits, molasses/treacle, and vinous port-like aromas. A bit nutty. Bright orange peel hoppy notes are in the background along with some pink grapefruit.     Though the aroma definitely leans to old ale, but the flavor is definitely more hop-forward, with a big, tart, citrus grapefruit flavor up front. Oak and vanilla along with a gentle Manzanilla/fino sherry-like oxidation. Molasses and toffee and toasted nuts. Alcohol is frighteningly well-hidden. Finish is clean but lingering.     Medium-full bodied and moderate carbonation. Lightly sticky, but overall fairly clean on the palate. Alcohol warmth but not hot.    Living in a state that doesn't get DFH, this is my first Burton Baton and I'm rather impressed. Phenomenally well-balanced with sharp, bitter hops, gentle barrel flavors, and sweet but not cloying big malts.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 This was quite tasty but it was just a little too sweet for me. It had that typical dogfish head sweetness and syrup like qualities. 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 Aroma- if there is one, it's similar to a Belgian IPA. Taste- Oaky at first, then smooth in the middle, with a bit of a Crispness at the end. All in all, this is a unique and great tasting brew.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 Appearance: A proper copper color with a finger of egg shell colored head    Smell: Deep caramel/toffee soaked oak aroma along with citrus hops    Taste: Bourbon-esque flavors of salted caramel and and slight oak upfront, deep caramel malt mid palate, and finishes citrusy. Overall a bit too sweet for my taste    Mouthfeel: Medium body; Goes down so damn smooth for 10% abv    Overall: This is a solid Dogfish offering. I admit that i tend to shy away from them because i find them to be one of those gimmick breweries. But this one is pretty good, if not too sweet for my palate as i find a lot of their beers to be. The oak aged characteristics meld nicely with the caramel malt and citrus hops. It opens up more as it warms. Its good fresh, and i am planning on aging a few to see how it all comes together.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Pours a honey gold with a thin one finger head. The smell is malts, lighter hops than expected and the oak is gently there too. The hops are more prominent in the taste, but not so much that they interfere with the other flavors here: malts and that honey like sweetness give balance. The oak is on the tail. The feel is nice, a bit sticky with good carbonation.    A great sipper. Enjoyable to the end. I've had this fresh and now this one with a year on it, and I would say that I prefer it with a bit of time on it.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4 | overall: 4.5 I absolutely love this beer. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 Nice beer, try it for a chance. Worth it! 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3 | taste: 3.75 | feel: 3.75 | overall: 3.75 While this was good the oak pit me off a bit. I am just not used to that showing up in a beer. Without the oak I would have rated it higher. 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 A - Pours a rich, burnt caramel amber honey-orange. Forms 2 fingers of light honey yellow head. Whispy lacing left behind. Decent head retention.   S - Light faint notes of whisky, but mostly what you'd come to expect from an IPA. Citrus, hops, grapefruit, apples, oranges mangos and peaches.   T - Holy hell. This is the best "bourbon barrel aged" example I've ever tasted. Sweet buttery bourbon, maple, brown sugar, the whisky is full frontal and in your face. Expected IPA tastes follow in the development.   O - One of the best if not the best IPA I've ever drank.   V - Worth it at any price.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours clear honey with a small white head, smells of hops with roasty woody notes slightly boozy, tastes boozy and hoppy with cooling caramel and roasted malt undertones, creamy mouthfeel with a smooth finish.   
look: 4.25 | smell: 3 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 5 | feel: 5 | overall: 4.75 I think this beer is exceptionally smooth for the APV. Try it, you'll like it! 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 I brewed an oak aged IPA and I wanted to taste a commercial version to see how it compares.    A - Dark golden orange color. Somewhat hazy due to dry hop or chill haze. Fluffy white head and strong lacing. Pours pretty thick for an IPA.    S - Strong citrus hop character accompanied by an oxidation, oak tone and robust maltiness. Has a true IPA smell but can detect something different than usual and some alcohol is present.     T - A lot of flavor initially with the hops hitting the sweet buds first, then the oakiness with a slight woody character that could be helped by the hops. Then the malt and alcohol open up the back-end leading to a complex flavor. There is some bitterness along with the spectrum of hop flavor from citrus, herbal, resin, and floral. Not nearly as boozy as 120 minute IPA but you can pick up the remnants of the 90 minute IPA character.    M - High mouth-feel with light to moderate carbonation. About as thick as 90 minute IPA with stronger lacing.    Overall, a different DIPA. I really love and respect 90 min and I think because of that i really did like this beer but there is a significant difference that is added to the overall beer when mixing with the oak aged. It did taste similar to my home brew so I know that the slight oxidative character is supposed to be there and is attributable to the oak and if you just wanted something to break the typical hop explosion that is the 90 minute IPA that oaken flavor is a good way to go. The alcohol is not over the top but is there. I would recommend this for an adventurous beer drinker but I would recommend 90 minute IPA first and then step up to this complex and full-flavored beer.     Glass- Boston Lager perfect pint   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.75 Excellent beer! Great bitterness with a smooth quality when sipping. Should have picked this baby up a long time ago!! Sweet but not in typical imperial ipa way.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 Excellent flavor feel. Highly recommended brew 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 12 oz.    Pours a clear amber with a fine eggshell head about a quarter inch thick. Dissipates very slowly.     Smells of oak, maple, bready malts, caramel, and piney hops.     Tastes of buttered bread malt, oak, caramel, and a hint of hop. The malts are rich and a bit spicy.    Medium body with tingly carbonation on the roof of the mouth. Light alcohol sting.     Really nice old ale style brew with some good flavor and aroma. Sips nicely and very enjoyable. I've been meaning to have this one for a long time and I should have gotten around to it sooner.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 3.75 Dogfish Head comes through again. Subtle spices. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Great Imperial IPA. Only thing is it is just a tad too sweet (honey) tasting for my tast. 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 if I only get one beer to drink, this is it 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 This beer is much better tasting after bottle aging for 6 months, and even better after a year. The longest I aged was 1.5 years, and it tasted the best. It's a really good beer either way, but I'd put the taste at 4.25 for drinking it right away.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 3 | smell: 2.5 | taste: 4 | feel: 4 | overall: 4 
look: 2.75 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.25 Amber in color. Somewhat sweet with a spicy aftertaste that fades somewhat quickly. Not a bad ale at all ,very enjoyable 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 5 | taste: 5 | feel: 4.25 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 A blend of a barleywine and an IIPA. It takes the strengths of each and synergistically synthesizes them into something that is greater than the some of its parts.   
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 3.75 Dark and strong! Like motor oil to the pour. Very strong stuff! I liked it a lot. Just be careful... It will get you there quickly! 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.25 A: Dark orange with red and rusty brow highlights. Darker than 90 minute.	  S: Complex aromas: citrus smell of 90 minute w/ undertones of subtle vanilla oakiness, raisin and figs and molasses.	  T: Beginning is hoppy citrus, middle is subtle vanilla oaky with dark fruits, finish is smooth, cripst with, carmel and vanilla cloying sweetness. Leaves your mouth watering for more.	  M: medium-full body. Definitely a sipper.  O: The IPA aroma and bitterness blends nicely with the sweetness complexity of the old ale. The subtle barrel characteristics adds an additional layer of complexity. Overall a very creative and impressive drink. Drink fresh as the oakiness and the dry hops begin to fade in about 3 months (see bottle date on the neck of the bottle). If you cellar this you'll find yourself with a sweet old ale after 6 months or so (which is less interesting than this ale fresh in my opinion). With several years of aging this could become an amazing American barleywine (or a boring one) but I'd drink it fresh.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Fresh 12oz bottle served in a snifter glass at fridge temps. Bottle is dated 08/2014.    Appearance: pale orange with a nice firm off white head of very fine bubbles. Highly carbonated.    Nose: heavy on the citrus from the hops, orange juice, slight vanilla cookie smell    Taste/Mouthfeel: not heavy at all, lemons and fresh oranges, bitter orange peel, no alcohol at all, since this is a fresh beer the citrusy hops really pop and haven't lost any of their mellowness.    Overall: This is a fantastic beer fresh, super enjoyable. I am bewildered how Sam hides the monstrous alcohol content in between all of the layers of flavors. I'm really excited to age this beer and see what happens when the hops mellow and the English Old Ale thread of the mix comes to the forefront.   
look: 4.75 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 I drank this a few years back before I really liked IPAs. Need to try again, but I remember it being a decent beer 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3 | taste: 3.75 | feel: 4.5 | overall: 3.75 Oak on the nose. Malty backbone on taste. 
look: 3.75 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
Matty123 
Keelin 
tykradas 
double2chin 
FederalOC 
JohnnyBeer79 
tdmccarthy 
Adimaio654 
Headgoober 
moshea 
ariceclemson 
This one never fails to impress. A very reliable, delicious and interesting beer; had it several times over the past couple of years and it always has been great. The oak flavor is a great addition and doesn't overwhelm the rest of the beer.    I haven't noticed any major differences between the bottle and draft versions. Each time I've tried the beer, regardless of the version, it's been superb. I'm guessing that this is better fresh/on draft, though ... but, then again, I've never been able to keep a bottle long enough at home to age it for an extended period. Might try that sometime.    IMO, this falls within the 4.25-4.5 range. One of Dogfish Head's best.   
tikk 
