look: 3 | smell: 3 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 Tough to beat when on tap. Wonderful citrus flavor, no bitterness. Well-balanced and incredibly smooth for 7.5 percent, maybe too smooth. It does lose a little bit of its luster when it's more than a few months out, but what IPA doesn't?   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 Look: Yellow, with big fluffy head that sticks around.  Smell: Cirusy, lemon, pepper, and tangerines.  Taste: Citrusy, dank, pepper, and tangerines. Masks alcohol very well, with no bitterness.  Mouthfeel: Tropical, smooth, and easy drinking.  Overall: An excellent fruity, easy drinking ipa.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Great balance in this IPA. Reminds me a lot of Founders Centennial. Caramel malts, floral, pine, lots of orange citrus. A bit of sweetness. Really nice. yb   
look: 4.75 | smell: 3.5 | taste: 3.5 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Bought a six pack while on vacation. The beer pours with a large head and a very clear, dark golden copper color with eventual thick lacing on the sides. Aromas are rich in pine wrapped in medium citrus. Taste generally follows the nose with a tasty, light but flavorful orange citrus. Mouthfeel is decent with the carbonation, allowing for a very refreshing IPA. Overall, a great look and taste makes this enjoyable and refreshing.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Copper-bronze with a white head, not much retention but it leaves some lace.    Nice tropical fruit aroma. Huge mango flavour, followed by nectarine, apricot and a bit of piny resin. Nice assertive bitterness.    Moderate mouthfeel has a slight residual sweetness, with a slightly drying finish.    Thanks BakaGaijin!   
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.5 Look - slightly hazy golden amber with a gigantic off-white head that is rocky and creamy, the bubbles dissipate to a solid ring, there's great retention, and tons of lacing.  Smell - citrus, grapefruit, and pine hop notes are most prominent, but there is also a good deal of sweet malts in the form of caramel and bread.  Taste - pretty similar to the nose, but man is this balanced. It's like all of those notes exist separately but are completely intertwined at the same time, and it ends surprisingly dry and crisp.   Feel - high carbonation, medium body, creamy mouthfeel, and super smooth.  Overall, this is worth the hype. I kinda feared that it would just be a super hop bomb (which it is in some sense), but I was happy to see that it strikes a spectacular balance of malts and hops, which is what I really want from an IPA anymore. This is so incredibly smooth, yet complex, that you can drink it all day.   
look: 3.5 | smell: 3 | taste: 2.75 | feel: 2.25 | overall: 2.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 I'm lucky enough to be only 40 minutes from Cigar City Brewery. This IPA is great and I highly recommend it to any beginner in IPA beers. It is very drinkable compared to other IPAs I've been told by non craft brew drinkers. It has a strong, hoppy aroma that can be picked up with quite a distance from the glass or can. Very refreshing on a hot Florida day. A taste that keeps you wanting another with its slightly light taste compared to other Beers in this category. Cigar City really accomplished a lot with this beer.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.75 | smell: 4.25 | taste: 3.5 | feel: 3.25 | overall: 2.75 I have read a bunch of reviews on this beer and I must have a very unsophisticated palate. Perhaps it is because it is 5 1/2 weeks old. I bought this in Cape Coral and brought it up to New Jersey where I have been really enjoying the local IPAS like 609,Double Nickel and Spellbound, which for me have high marks on all categories.     Poured into a frosted glass to a nice one inch head. Aroma was nice but not overpowering. The first sip I thought I got all foam. Second sip went deeper and there was not a whole lot there. Very fizzy. I was looking for that blast of flavors but it wasn't there until the aftertaste,which was dank and not pleasant.     In all fairness, I may have killed this beer myself. I stopped at a wine store headed out of town and all they had was refrigerated 6 packs. 35 hours later I got one in the fridge. I was sorely let down.    Second can today and it is much better! Either the first one was funky or my taste buds were off because of lunch. Still would grab a can of Spellbound, Double Nickel, Brickface locally or Ballast Point sculpin, Racer 5 for my taste.   
look: 3.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Pretty good 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Absolutely wonderful and delicious beer I received from my Dad and Sherrie when they were in Florida for this last year's winter vacation of 2017. They gave me a 12 ounce can. Tried it right away and was not disappointed at all. Tangy and tasty..... More than any IPA I've ever tried. A MUST HAVE! Thanks Dad and Sherrie!   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured into a pint glass    Appearace: Clear golden amber with a thick white head and lacing.    Smell: Very powerful, citrus - mostly orange/tangerine.    Taste: Citrus and a little sweet.    Mouthfeel: Very smooth, medium carbonation.    Overall: Really nothing to complain about here. Very satisfying, great beer.   
look: 3.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 A: Already my kind of IPA. A classic semi-clear light amber with a fluffy and sticky white head.    A: Smells of citrus, pine, and faint traces of papaya and sweet malt dancing in the background.    T: Citrus and tropical fruit blend seemlessly with a touch of sweet lightly toasted biscuits, followed by a mild pine presence.    F: Smooth, medium carbonation, and some good bitterness make this dry finishing IPA something to cherish in this day and age.     O: It's nice to see other breweries still focusing and getting the attention they deserve on classic and clean, bitter IPA's like this in today's changing scenery. I'm no one to argue, as I love all the styles, but I always get a warm and fuzzy feeling when I get to taste a new-to-me beer like this, as it is what I was raised on in the beer world, and still love more than most. Cheers!   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Hazy orange color, foamy white head. Tropical fruit aromas, very West Coast in nature. Earthy hop profile, notes of orange. Somewhat sweet, resiny, lingering finish.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Poured from a 12 oz can dated about 3 months out.    Pours a hazy Amber color with a finger of off-white head. The head settles into a film, leaving a few splotches of lace as it goes.    The aroma is faintly piney with tons of malt. Doughy, subtly tart, with some caramel sweetness.    The taste follows the nose, with some pine up front, followed by a huge wave of malts. The finish is full of citrus and pineapple.    The feel is medium bodied with moderately high carbonation. A tad oily, but very smooth. Alcohol is very well hidden.    Overall, a good and well-balanced IPA. This can may not be too fresh, but the beer holds up well and is extremely drinkable despite the higher ABV. Would love to try a fresher can to see the difference.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Clean brass and golden yellow color with creamy lacing that seems to hold substantially. Smells like spices as well as blended hops and malt. The citrus is there in the nose as well of notes of pine and floral plants. The taste is effervescent with a strong malt tanginess. I am also finding a little mango as well as orange marmalade. The spices are blended well with the hops and make this IPA seem complex. Definitely not something to guzzle down, but enjoy with all its flavor.   
look: 3.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 In Florida so I decided to give this popular brew a try. Nice looking slightly hazy copper color with an off white head. Citrus and pineapple scent with some slight pine and malt. Good IPA flavor with my first impression is that it is very much like a Hopdevil. Lively carbonation and slight bitterness on the finish.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 We had this at least twice, trying it at different temperatures, and overall we were underwhelmed, perhaps because the rating is so high. It's good, but nothing about it stood out (note: the last little bit in my glass that came to about room temperature showed some promise in the complexity in the taste and aroma, but that's not the temperature I want to drink this beer at)   
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 12 oz can 3/5/17 poured into an IPA glass. Cloudy copper/orange with a one finger head that dissapates quickly to a thin layer of retaining foam . The aroma is tropical fruit (pineapple/mango) and pine/herbal notes. The taste is balanced, lemon citrus piney hops with crystal malts. The mouthfeel is solid, medium carbonation and medium heft with a bitter finish. Overall, glad to finally see this in the area and try it. A well balanced IPA.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Purchased at a Publix in Naples, FL on spring break 3/23/17 and drunk straight from the can. Pours a hazy bright orange copper color. Smells of mango, tangerine, orange and pineapple, plus other citrus fruits I've never heard of. Taste is citrus and mild hops, but not bitter, similar to a double IPA due to the sweetness. Very refreshing on a warm spring day, definitely worth the hype.   
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 2 | taste: 5 | feel: 4.25 | overall: 4.25 Very rich and hoppy. 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 3.75 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.5 Yellow, white foam.    Hay and citra hops.    Very citric but rounded off, doughy NE quality to it. Dank and rich, sticky, no pine or berry or floral flavor.    Light carbonation, lends to the candy taste.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Pours orange gold/copper. Medium, thick, off white head. Lasts shortly    Smells caramel malts, citrus, tropical, light dank and juicy.    Tastes citrus, tropical, doughy malts, sweet and light bitter. Well balanced. Finish is dry and lingering pine. Medium body and smooth medium carbonation.   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 This beer is delicious. I've never had it on draft but it is delicious directly out of the can or poured into a glass. Not overly bitter hops. Just a damn good beer.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 3 | overall: 4.25 Draft with a rich copper color and one inch of a dense white head. The smooth creamy head gives way to a crisp citris falvor. Mild bitterness easily handled by a non IPA guy. Enjoyable!   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 On tap at Libations. Delivered in a tulip glass with a nice golden hue, minimal foam. Citrus and pine notes were evident, but didn't overpower. A complete IPA, nicely done Cigar City.   
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 4.5 | feel: 3.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 CANNED 03/01/17    Hazy orange with a dense slab of foam that diminishes to patchy, soapy bubbles on the surface. Nose is hoppy with malt to balance, but it's not a huge hoppy wallop...grassy orange, earthy pine sap, under-ripe mango, and toasty caramel. Flavor is similar with a resinous bitterness, orange marmalade, peach, melon, and flowers over a little malt. Creamy medium body, finishing dry and not too sweet. Not bad, kinda old school, but muddled and not particularly refreshing.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.5 This IPA pours a golden amber with a bit of haze. Steady streams of carbonation keep the two fingers of fluffy and chunky white head afloat. Lace is left in chunks.    The nose is extremely bright and bursting with fresh citrus. Sticky, slightly syrupy pineapple mixes with juicy tangerine and tangy lemon. Fresh grass, fresh pine, fresh all things green. Its light on its feet with plenty of zing.    Freshly cut grass and green pine are on a more level playing field with the tangerine, pineapple, and heaps of citrus peel. A bit of citrus tartness is intertwined with a leafy and earthy bitterness that makes its way into the finish. Its malt bill is more fleshed out as well with biscuit and a drop of caramel rounding its edges.     The level of carbonation and bitterness cuts and cleans. It's medium bodied with a bit of stick and plenty of dryness. It's extremely well rounded and devilishly balanced.     This IPA has it all. I was hard pressed not to say the term "fresh" in every other sentence. Citrus forward and bright with a refreshing level of bitterness and extremely rounded body. A standout IPA.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Second time trying this one. First one was canned over a month before I got to it which I liked but found nothing remarkable about it, and I'd read that the flavor tends to fall off after 3-4 weeks. This time I got to try one 2 weeks post canning and what a difference. Deliciously balanced IPA   
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 5 | taste: 3.5 | feel: 5 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 It's no juicebomb, but bright, a bit resinous and delightful front the front to the back of the mouth. 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 3 Word to the wise : Jai Alai fades faster than a junior high crush. It also seems some batches last longer than others, which means buying this beer is a lot like playing Russian Roulette. I had a can recently of 6/1/18 that was excellent 10 days out, but just yesterday (7/10/18) I cracked the can and it was just an awful mess of stale caramel malts and onions. I have never encountered a beer that fades that fast and drops off that dramatically. To make matters worse, Jai Alai is HARD to find fresh, but when you do (meaning within one week of canning), buy it up, and drink it THAT NIGHT. I can't express to you how incredibly difficult it is to enjoy this beer. Invasion is that way also to a lesser extent. Expect to put all of your other fridge beers on the back burner while you rip through your Cigar City six pack like it's gonna vaporize tomorrow. A 12 pack flying solo is like risking sneaking a fart when you have food poisoning. It's not fair, and it will keep me from buying as much CC in the future. Due to its horrendous drop off I have to decrease the rating. Finding fresh Jai and having it remain fresh in your fridge when you're not a backyard tailgate smasher is a rare whale poaching indeed.    When it is good :    |  |  \/      Pours a honey-amber color with a fluffy, sudsy stark white head of 2 fingers.     The nose on this is really nice. Aromas of pure hop pellets, I'm guessing Amarillo. Just grassy, herbal, and ever so slightly piney aromas. Very fresh. You know the type.     Solid flavor profile. Caramel malt base for sure, lots of hop resins, some slight dew grass, followed by tropical rinds and some rindy grapefruit. Resins cling to the palate.     Feel is likewise resiny and oily with no mercy. Lots of natural hop action going on all the way through this beer from the aroma to the feel. Mild carbonation provides a little boost to an otherwise whip-creamy mouth feel. Slight graininess as well.    Overall, if you want to know what hops smell, taste, and feel like, without much alteration from their natural state, this beer will capture it for you. Total freshness in a freshly opened hop foil pouch-like way. Lots of great resins, fruity flavors, and great yeast action throwing some kind esters out there. Highly recommended, glad I traded for it.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 Citrus bouquet (maybe grapefruit or orange?), Bold hops...Smooth. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 12oz. canned 11/25/16    Pours slightly hazy amber-gold with a creamy frothy white foam head. Smells like toasted caramel malts, mild peppery spice, mango, orange citrus, grapefruit, papaya, guava, melons, pineapple, with floral earthy herbal grassy pine. Tastes like toasted caramel malt, mild peppery spice, mango, orange citrus, grapefruit, papaya, guava, melons, pineapple, with floral earthy herbal grassy pine. Feels medium bodied, creamy with moderate low carbonation. Overall a really nice IPA.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 From Saveur-Biere. In Teku glass. Playing Technobabylon. Smoothness and refreshness are its more remarkable qualities. Full.of tropical fruits with a non-agressive bitterness inciting to drink more   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 Bought at Krogers @ Swift Creek Midlothian Virginia on 2/15/17. 6 pack 12oz cans cost $11 plus tax with date on bottom of can - 2/02/17! Fresh as that! Great Find! Pours a golden copper color with 1 finger head. Nice lacing on glass. Great hop aroma (grapefruit, some lemon maybe? oranges peach and a hint of spice!) with a considerable underlying malt backbone to support. Awesome and very well balanced taste!! Tasty! 70 IBU'S but not noticeably bitter! Excellent job by Cigar City and Thank the Beer Gods they sold to Oskar Blues! Will definitely look for this beer in the future!! Enjoy more beers! SEH   
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 I went to Disney during the '16 food festival. I'm not sure where I saw her or how the conversation started, but a stranger in Epcot told me she was drinking the best Beer to be had in the park... Jai Alai. I looked everywhere during my weeklong visit and never found it. A month later I was back home in Florida and found this beer in a Panama City Walmart. Loaded up on it and brought it back to try with friends. Finally getting around to review this fine beer.     Poured from a can into a Spiegelau IPA glass. Thin head never fades on the cloudy amber/hay hued beer. Personally, the appearance beer other than a nice stout rarely seems to me worth dwelling on.     Smell is a little bitter grapefruit with a sweet, maybe caramel, note. Not super complex, just clean and balanced.    Taste is similar to smell its a few more sweet notes. Still a hoppy IPA and true to the style, but with the smallest hint of mango and apricot to level it out. Nice to find a solid IPA that doesn't taste like a pinecone.     Carbonation is there, nothing noteworthy which is how it should be. Beer might be the slightest bit sticky.    Overall, a favorite.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured the 12oz can into a teku glass.    God, how coud I lived to 33 without ever having tried this ? Smells like orange peel citrus and tropical fruits. Taste the same.       Unfortunately I was only able to buy one yet I'm sure this make an excellent session IPA.     The best I have ever tried from the southeast.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 I picked up a 6-pack of cans ($13.99) while passing through Wilkes-Barre PA a few weeks ago. Have had a couple but now it's time to put thoughts into the record while watching more snow come down here in Southern New Hampshire.... They were canned on 12/28/16....    Poured one into a small tulip.... It is ever so slightly cloudy, and the color is deep golden-bronze. There is scattered carbo within, and the head is a thin, creamy, fine layer of off-white foam. Lacing is pretty good as well. The aroma has lots of citrus, with grapefruit, pineapple and apricot mixing nicely. The body is a solid medium, and it's not rough at all on the tongue.    Flavor has a touch of caramel and toasty malt, though the hopping is where it's at. It has a nice balance of sweet fruit and bitter. On the sweet side is some apricot and tangerine, while the bitterness comes from some grapefruit, resiny pine and some rindy notes. The hops linger nicely on the palate in the finsih. Quite tasty, all-in-all! Prosit!!    4.23/5 rDev +0.7%  look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25    1890   
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 5 | feel: 4 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 From the growler, it pours a lightly hazy amber with a modest head, lacing as you enjoy it. Some pine in the nose. The mouth revels in the well balanced flavor of hops and malt. Yumm!   
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 5 | feel: 5 | overall: 5 Great balance that a lot of IPAs seem to lack. The bitterness has a place, and actually enhances the flavor instead of being there just to slap the IPA label on it. This isn't some gimmicky beer trying to take advantage of the popularity of IPAs. It was clearly well thought out and deviated from the regular IPA formula to make a delicious unique beer.    The bittersweet hoppy/grapefruit flavor is strong, but its still smooth enough to be chuggable. It has a nice fruity/musky odor and taste that sits on top of the hoppiness.    The flavor remains consistent even after drinking an entire 6 pack. It lacks the harshness of a lot of IPAs, which keeps your palate intact after many drinks, and it sits well in the stomach.    A lot of IPAs are unpleasant and lead to headaches after a few. This one gives the cleanest buzz of any IPA I've tried, which is what keeps me coming back. Living in Tampa, they have these in every store. Needless to say, I've drank hundreds and never had any kind of hangover or negative effects.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Tasted this along side the white oak version while escaping the snow on vacation in Florida. The hops are very present in both the nose and taste. Clearer look than the oak version. Overall a great beer for the hop heads out there. M   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This IPA is delicious with great fruity flavors and aromas from the hops. I wish that this beer was distributed in St. Louis, I make sure to get one every chance that I have.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 best beer at Disney, never heard of it before.Had no access to phone , and ordered this. Delicious, had it both on draft and from 12 oz can.   Nice dark copper color, really fruity scents and flavors, with a malty sweet finish. very well balanced   
look: 3.5 | smell: 3.5 | taste: 1 | feel: 1 | overall: 2.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 2.75 | taste: 3 | feel: 3.5 | overall: 3.5 Canned 1/5/17.. Pours copper with 1 finger white head.    Smell is very weak and mild , bit of pine resin ,not much else.    Taste is much like the smell , not very hoppy tatsting or malty , just bland for an IPA especially .    Feel is pretty good medium body , certainly not watery.    Overall we just got this in TN this month and ive heard about it online so maybe I had too much hopes for it, kind of let down , have had many better IPA.. Would not buy again..    So far maduro is the best thing ive tried from cigar city..   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 This is a classic of the style, and probably Florida's most famous beer. I pick up a sixer every time I can get down here.     It has a big caramel malt sweetness that really stands out but has the chops and hops to overwhelm it mid sip. Citrus, pine, and the whole shebang. This is designed with hop heads in mind and is suitably revered for the effort.     A big, flavorful IPA that improved the beer credibility of an entire state single handedly. Not my personal favorite, but in the pantheon of best in style.   
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.25 | overall: 4.75 Plenty of reviews on this delicious IPA.  So I give a quick and dirty.    Juicy Citrus, floral, and tropical fruit explode into the nose and palate. Malty sweetness follows as the piney deliciousness comes to the rescue.    Cigar city hit a grand slam with this one.    Pale row, Honey malt, citra, cascade, and mosiac hops come to mind drinking this.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Canned 1/10/17. Pilsner glass.    A:bright copper gold, slow streaming bubbles in the center. Two fingers of bright white head. Excellent lacing.    S: had on tap earlier this evening, and the smell was classic citrus, floral, and hop resin. Very traditional citrus, tangerine, lemon peel aroma. Some mild malt backing it up.    T: floral hops on the arrival, crisp, crackery malt, turns barely sweet citrusy, then lengthy bitter grapefruit peel finish. Superb. Very traditional, classic IPA, a lot like two hearted ale.     M: very well attenuated, relatively low carbonation, extremely clean. Lingering hops.    O: a very classic, traditional IPA, not too hoppy, not too sweet. Citrus driven and mildly sweet. If I lived in Florida, would drink this regularly.   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 Truth be told I'm a bit let down with this one. I've anxiously awaited this for quite awhile so when my buddy brought home a pack from Florida after his trip to the CFP Championship game, I was super stoked. The nose was super subtle, almost non-existent, and the hop profile was very understated. I picked up just a hint of the orange, but the rest of the expected fruit/hop blast I had hoped for was nowhere to be found. The taste followed the nose, and it reminded me more of a low IBU pale ale. Let's just hope it was an old vintage and not typical of what this beer is like fresh.   
