look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 A 22oz bottle of bourbon barrel aged stout dated 12/18/18. Slick oily black appearance with a thin veneer of brown head. Mild aroma of sour mash. Flavor is all about that bourbon barrel, boozy with vanilla and oak. Stout flavors are clearly an afterthought here. Roasted barley provides the color, like a porter, but roasty and toasty flavors hardly make an appearance. Though boozy, it doesn't burn, and at 11% this could prove quite dangerous (I'd have guessed around 8.5%-9%). BBA imperial stout is BBA imperial stout... but this one doesn't impress.   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 3 | taste: 2.75 | feel: 2 | overall: 3 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured from 22 oz bottle into snifter.  A: Pours a super dark brown with 1/2 inch dark mocha head with good retention. Mild lacing around the edges.  S: Sweet, thick bourbon, smooth dark chocolate, leather, sweet tobacco, vanilla, and hints of molasses, anise, and coffee. Wow!  T: Smooth dark chocolate hits first, quickly followed by the thick sweet bourbon note. Leather, mildly charred wood, sweet tobacco, and vanilla. Very, very nice.  M: Medium heavy body. Velvety and coating feel. Darkly sweet with mild (surprised it's not more at 11%) alcohol burn. Nice lingering and maturing on the palate.  D: A super solid brew...delivers on all fronts and perfectly balanced. Wonderfully crafted!    10/16/18:  Cellared one from the same batch as above (bottled 02/15/17)...time to crack it open!  A: Pours a dark brown with 1 inch dark tan head with excellent retention. (4.25)   S: Smooth dark chocolate, sweet bourbon, vanilla, molasses, soft leather, oak, and hints of tobacco and coffee. Still a lovely aroma. (4.5)  T: Bittersweet chocolate, medium roast coffee, sweet bourbon, vanilla cream, molasses, leather, oak, sweet tobacco, and still some of that nice charred wood. (4.5...maybe even 4.75)  M: Medium body. Darkly sweet with some bitter coffee and char around the edges to give it a bit of a bite. Oily, viscous, and coating. Lingers and matures very nicely on the palate. (4.5...again maybe 4.75)  D: Super drinkable even at the hefty ABV (which is masterfully hidden). This has cellared extremely well over the past year...if anything it's even a bit better. (4.5...or 4.75)   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 I don't know why this beer gets so many unfavorable reviews. It's delicious and way better than other bourbon beers I've had. Maybe my palate isn't well developed enough yet, who knows. I think it's great.   Looks deep dark brown.  Smells of bourbon and vanilla.   Tastes full on like bourbon barrels and vanilla. I'm also getting some raisin and chocolatey tastes. Sweet going down. Alcohol stays in the back of the throat for a while.  Mouthfeel is medium juicy and thirst quenching.   Overall I love this beer and at 11% I'll drink it all night long!!!   
look: 4 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4.25 Look: poured light brown, dark brown in the glass, no head, some ruby around the outside when held to light.    smell: raisin, sweet    Taste: Wow! Raisin, plum, oak, light chocolate, hints of vanilla and roastyness on the finish. There's no outright bourbon taste or smell that I can detect. Its contributing silently in the background.    Feel: medium, not what a seasoned beer geek would expect in a stout ...but then again Guinness is the most recognized "Stout" in the World and its watery compared to this so there's that. Slight soapiness, carbonation brings a light creaminess.     Overall: This was the first craft beer I both enjoyed and loved so I am biased but not blind. I notice huge inconsistencies with this beer, at times its an A+ and other times its a B- but this bottle hits the mark with bold flavors and complexity! (Which is why I chose to review it) Seems more of a Barley wine/Stout Hybrid than a Stout alone but whatever it is it's definitely Imperial. This particular bottle is so good it reminds me of a light version of Bourbon County Barley Wine.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 1 | feel: 1.25 | overall: 1.75 
look: 4 | smell: 4 | taste: 3 | feel: 2.75 | overall: 3.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 Black with ruby highlights using my led flashlight to back light. The tan head was small and faded to a persistent ring in short order. A few spatters of lace were left on the sides of the glass.  Smell is vanilla cocoa and a whiff of bourbon.  Taste is dark chocolate vanilla some candy sweetness and the bourbon.   Mouthfeel is medium and well carbonated. The finish is balanced with a hint of dryness at the end.  Overall a bit too sweet for me but seems to be well made.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 1.75 | smell: 2 | taste: 3 | feel: 1.75 | overall: 2.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Sampled from bottle 
look: 4 | smell: 4 | taste: 1.75 | feel: 1.75 | overall: 2.25 I did not enjoy this beer. Has a great apperence and smell however it has an overpowering flavor of bourbon. Not a smooth drinking beer to say the least and overpriced in my opinion   
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 Bold apperance; nice head. 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 12oz bottled 3/1/17 poured into a New Holland High Gravity Series pokal at 55 degrees 11% ABV. The beer pours very dark brown with a small tan head that fades into a ring hugging the glass. There are a few bubbles on top of the beer but no lacing of any account. The aroma is more vanilla and wood than bourbon. The taste is smooth sweet malt first transitioning to oak, bourbon and a bit of prickly heat as it finishes. There is some vanilla and marshmallow somewhere in the middle as well. You get just a small amount of alcohol heat but it isn't harsh or distracting. Mouthfeel is soft, medium bodied, perhaps a bit too carbonated, and balanced in the finish. Overall, very good. This is a great stout at 5 months in the bottle and cellar temperature. It has a nice array of flavors without bourbon dominating.   
look: 3.25 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 This is amazingly good stuff. It's a really fruity tasting imperial stout. Lots of flavors in there.... bourbon smoke, toasted malts, nutty vanilla , hints of coffee, and a touch of chocolate.   
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 4.25 | feel: 3 | overall: 4 
look: 4.25 | smell: 4.75 | taste: 3.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 Poured from a brown 12 oz. bottle. Has a black color with a 1/2 inch head. Smell is of bourbon, vanilla, roasted malts. Taste is bourbon, roasted malts, a bit sweet, boozy as well. Feels medium/full bodied in the mouth and overall is a quality beer worth trying.   
look: 4.75 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.75 | taste: 4 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.5 Look -- Pitch black with a creamy white head  Smell -- Vanilla, caramel, coffee, bourbon  Taste -- Hit with Vanilla, hints of bourbon, coffee, dates, and caramel  Feel -- medium mouth feel  Overall -- A solid bourbon barrel milk stout, you can't go wrong with this because of its availability and price point. To me its a "substitute" for Goose Island Bourbon County, Java Cask, and Lagunitas High Westified if you can't get your hands on them. Cheers!   
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4 
look: 3.25 | smell: 2.75 | taste: 3.5 | feel: 2.5 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 1.25 | feel: 1 | overall: 1.25 Everybody raves about this beer. And I always passed because I thought it was to expensive for a mass produced beer. However, I finally got around to trying it today and I am left completely flat. Especially for all the carbonation in this beer, I love a good stout, especially a good bourbon barrel aged one. This is the worst one I have ever had, hands down!!!! Looks good, smells ok, hits your tongue and inflames it with bubbly gook. Yuck! It is truly undrinkable, don't waste your time with this one, especially with all the great ones that are out there. Thy Left Coast Ale Espetitos, its fabulous and only $6 or Saint Archer\s Tusk and Grain 002, Magnificent!   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 2.5 | feel: 2 | overall: 2.75 A little too carbonated for my liking; after pouring it in a glass, the carbonation was as loud as a pop. Then the head disappeared completely. I realize this is a bourbon aged beer, so I was expecting some bourbon flavor, but the flavor of the bourbon overpowered the flavor of the beer, in my opinion.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 July 2 bottle at the Lud toss tournament, thanks to Andy. Rather bold and not as 'alcoholy'as I had expected. Guinness on steroids more or less. Good for 11 %.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 3.5 | overall: 4.5 A damn good Imperial stout - subtle roasty flavors, balanced by lovely malt sweetness. 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Another solid imperial stout. Nearly black in appearance with minimal head and lacing. Smells of cocoa and leather. Taste is similar to the smell. Pleasant, earthy, and with just a hint of bourbon flavor. There is a creaminess to the mouthfeel, though it feels a bit watery at the same time. Odd.    An admirable brew. Not my favorite in the style, but still tasty and enjoyable and something I will buy again.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Still a favorite after trying many other suggestions that are supposedly similar. This is a sipping beer to fully appreciate all of its characteristics.   
look: 4 | smell: 4.75 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 4 | feel: 4 | overall: 3.75 Had this back in 2014 when I was back in the Midwest and shit. This one pours black, but not quite as black as the big bad black as night ones. Creamy tan head, 2/3". Good density. You are my density Lorraine. Aroma is mild on the barrel. Mostly cancels out roastiness, mild chocolate after that.    Taste is nice and middle of the road. Very little barrel character, but at the same time, the chocolate malt and vanilla notes are nice. Mouth feel is good by virtue of making an 11% beer very drinkable, bitterness and roastiness are not excessive. I mean, its pretty accessible, you can get growlers of it in Nevada now. Would bang again, and its at a good price.   
look: 4.75 | smell: 5 | taste: 4.5 | feel: 4 | overall: 4.5 Poured from a 12 ounce bottle. It looks dark caramel in the glass. It smells like bananas, clove and honey. The taste is a little overly sweet, like toffee. The sweetness clings on a little too tightly. Overall, a beer to experience every so often, but not a regular treat.   
look: 3.25 | smell: 3.5 | taste: 2.75 | feel: 3 | overall: 3.25 I wanted to like this, but it's a little too sweet and boozy. It's like drinking whiskey at my kid's Christmas pageant. I didn't look forward to it, but I know it will happen again. That goes for the beer and the Christmas thing (I got a 4 pack...of the beer.).   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.5 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4 | taste: 1.5 | feel: 3 | overall: 1 I had to pour this one out. It tasted like wine with sugar and chocolate added to it to cover any unpleasant tastes. Zero balance to this stuff, just put as much sweet chocolaty type ingredients as possible, and it is just so rich and disgusting after a few sips, I poured it out and won't touch it again. It looks cool though, it is just impossible to drink.   
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
