look: 3 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 A classic and unique beer that has a rich history. Great for just having a light beverage with a lot of character at the end of a long day. Always handy to have around the kitchen as well, as it is a great cooking beer.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 Pours clear copper with off white head, smells of bready crackery malts slight yeast and hops, tastes bitter and bready with more malt on he finish, mouthfeel is smooth with moderate carbonation lasting bitter finish   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 Poured on tap into a pint glass. A slightly hazy amber color with a frothy white head. Not much aroma. Some faint bread and floral hoppy notes. Clean tasting with bitter piney and floral flavors along with a bready malt. Really soft feel with soft carbonation. Clean and dry finish. Easy to drink and always enjoyable.   
look: 4 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 Earthy, hoppy and smooth! Just how I like them! 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.75 | feel: 3.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 25 cent single from Winter Haven ABC...not too shabby for a quarter! 
look: 4.5 | smell: 3 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 I love the amber clear color and the light caramel taste that finishes very clean. One of my go to beers at home easily. Great back with a bourbon rocks too.   
look: 5 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 3.75 Deep bronze color. White head  Smell of pine, citrus. Fruity yeast smell.   Taste is sweet citrus. Light pine. Some biscuit. Feel is super smooth. Would drink again.   
look: 4.25 | smell: 2.5 | taste: 2.5 | feel: 2.25 | overall: 2.5 Too bitter for my taste. I had high hopes for this beer when I went to California, but after trying it I was disappointed. Might be good for people with a different taste. Not my cup of "beer"   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 Look - clear, crisp, lightly red in color. Not a lot of head  Aroma - toasted malt, light on the nose.   Taste - sharp, malty, underlying copper note of hop bitterness. Fascinating without being too complex  Feel - rich, slightly coating  Overall- a very nice and unique lager   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Clean lager-like yeast aroma but with some mild fruitiness, on the side of apricot. Woody/minty hops with caramel malt. Graham cracker and biscuits. Very balanced, flavors mingle quite well together.    Pours brilliantly clear. Amber/bronze with large off white, almost light tan head. Great lacing and head retention.    Caramel malts in the flavor with clean lager yeast profile again with some fruit character. Apricot and strawberry. Biscuit, toasty malt. Firm hop bitterness, woody and slightly fruity. Some nice spices too.    Medium light body with medium carbonation. Smooth on the palate. Lingering finish with hop bitterness. Very dry.    I hadn't had this beer in quite a while and kind of wrote it off as an acceptable standard. Having been enjoying German beers recently, this one hit me quite nicely. A lot of American beers seem to lack the balance and subtlety that German beers have. I think this beer gets passed over because it's not sour, overly hoppy, or high ABV. I like all of those things, but I do wish there were more American breweries trying something like this out.   
look: 4 | smell: 3.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3 Pretty ok I might drink this one again 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Want to try in Zan Fran 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.75 Thoroughly enjoyed this beer , I picked up a little boozy aroma, also noted a peanut - like note in the taste , mild just adding to the other reviews, will defiantly purchase again.   
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3 | taste: 3 | feel: 3 | overall: 3 After reading the first few chapters of "The Audacity of Hope" I was very excited to try this beer. Overall I think it's a pretty average beer, a little too much carbonation for my tastes and I'm not the biggest fan of the pokey hop profile that seems a bit unfounded. Mouthfeel is about what youd expect. Not a bad beer for casual drinking but certainly not the best.   
look: 4.5 | smell: 3.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 Look: Clear Amber-Gold with nice foamy white head that leaves some lacing	  Smell: Light caramel and grassy aromas	  Taste: I like the complexity and subtlety of the steam beer. It has some of the fruity and floral aspects I like about ales but it has a cleanness and dryness that I like about lagers. it has that characteristic floral aroma of Anchor beers and a mild herbal grassy hoppiness.	  Feel: Smooth with perfect carbonation, light to medium body.	    Overall: Steam Beer is a great session beer. Despite the overall lightness and low ABV there is subtlety to its flavor. A characteristic Anchor fruity and floral aroma serves as a backdrop for the otherwise fairly clean and dry balance between malt and light herbal/grassy hops. I still prefer the Liberty Ale but the Steam Beer is a great standby.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4.75 | overall: 4 
look: 4 | smell: 2 | taste: 3 | feel: 3 | overall: 3 Not too heavy, not too light, good sipping beer. 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 3.5 amber/golden hue-hazy, malty, creamy mouthfeel. tastes like if newcastle was a lager. 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 - darker than most lagers with light head  - smell is pretty faint if any very mellow  - taste is crisp and refreshing with a beer lingering after   - very smooth and refreshing light carbonation is nice  - overall one of the better beers i have had in the lager style great drink,   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 Amber beer with a cream head.  Light malt - freshly made dough.  Malt backbone with lightly astringent hop flavour.  Medium carbonation and feel.  A nicely balanced brew.   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 3 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Pours a pale amber/copper color with a fizzy white 1 inch head with good retention.       Smell is malty, slight fruity notes.    Taste is very much an american beer, if Budweiser or the like actually kept some depth to their beer, it would taste like this. Sweet malt, minor bitters take the middle, aftertaste comes through as toasted grain and biscuit.     Light-medium bodied, very drinkable, is a good compromise between smooth and crisp.     A tasty, drinkable brew, not much complexity, but what it does it does right.   
look: 4 | smell: 3.5 | taste: 4 | feel: 2.75 | overall: 4 great tasting steam beer i enjoyed the refreshinh taste. would drink this all summer long. 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 355ml bottle, poured into tall tulip.     A: Didn’t look overly lively, golden, small head, poor retention, barely any lacing, slightly hazy.     S: Very malty, also had some Saaz style floral aroma.     T: Bitter Malts and charcoal.     M: Sticky texture, minimal carbonation, coarse edge from the bitterness.     O: A bit like a Franconian Kellerbier, not bad but not great either.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 I have to be little bias in rating this particular beer. This was the beer that got me into Micro Beers, hence the rating is so HIGH. 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.25 Quick review. Imminently drinkable, dry, refreshing. First & best California common I've tasted. 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.25 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 5 I like this beer a lot 
look: 3.75 | smell: 2.5 | taste: 3 | feel: 3.25 | overall: 3.25 Nothing wrong with this beer. Reminds me of a bock but less boozy 
look: 4.25 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 Appearance: copper colour with a slight tangerine head. Aroma: Fruity esters from the yeast, caramel sweetness from the malt as well as a earthiness from the hops. Flavour: Caramel, candy like sweetness,pleasant bitterness. Like this beer a lot   
look: 4 | smell: 3 | taste: 3 | feel: 3.25 | overall: 3 A very lucid and clear amber with off-white bubbly head of medium retention. Aromatically it is caramel, bread, and esters. Grainy and sweet up front. Crisp, bready, lightly hopped finish. Light to medium bodied and watery with fairly moderate carbonation. Not as good of a beer as I had hoped. I would prefer a pilsner or a decent all-malt pale/premium to this, to be honest. But it's really not a bad beer.   
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3 | overall: 3.5 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 3 | taste: 4.5 | feel: 4.25 | overall: 3.75 L - average brown color with 2-finger foam head    S - Not very complex. It just smells like beer, not sure what else other than earthy, woodsy scent.     T - What else.....beer! It has a very clean, strong bite to it. Not sure what they did to the barley malt but it is pretty strong    F - Easy to drink feeling and sessionable, but complex in flavor.     O - This beer is mostly made of malts, but the intensity is very good for the stronger palates. Certainly a historic and delicious beer for any beer lover.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Great beer, I tried this brew a couple years ago and just tried it again the other day and I almost forgot how good this brew actually is. This is one of those beers that you just have to try!   
look: 2.5 | smell: 3 | taste: 3 | feel: 3.5 | overall: 2.75 Might be the most over-rated beer I've had. Fairly ordinary ale with the usual malty aromas and bready flavors. Decent hoppy finish. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Love this for a tasty refreshing something different. 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 Excellent beer. Very drinkable. I would buy this any time on any occasion 
look: 4 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3 | taste: 3 | feel: 4 | overall: 3.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 3.5 | taste: 3.25 | feel: 4 | overall: 3.5 Appearance: Bright orangey-amber. Creamy tan head and good lacing throughout. Carbonation very visible. Overall, very inviting looking and very tasty looking.    Smell: Not much. Slight notes of malt and sweetbread    Taste: Strong grain notes, very bready. Malty backbone with a slight dry finish. Very easy to drink, but not that exciting.    Mouthfeel: Very nice. Good carbonation and very quaffable.    Overall, this is a good beer for what it is. Very drinkable and also very sessionable. Not a very overpowering or interesting flavor palate, but I don't think that's what they were intending here. This is essentially a more finely crafted take on a standard American amber lager   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 This is a tremendous beer, in so many ways. It looks, smells, and tastes great. The combination of malt and hops is such that you have substantial flavor, a clean finish, and an incredibly drinkable beer. I picked this up to celebrate a special moment, and it absolutely fit the bill. This is truly a world class beer.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 Poured from bottle into 12 oz shaker. Minimal cream color head, dissipates quickly, nice lacing. Light bisquit smell. Smooth drinking, nice caramel taste, not much sweetness, and not much hoppiness. Nice beer to have with food   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3 | smell: 3 | taste: 4 | feel: 4 | overall: 3.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4.25 | smell: 3.25 | taste: 4 | feel: 3.5 | overall: 4 Bottle into a tulip glass.     a: Clear, deep amber honey color. Light one finger head. No real lacing.    s: Slight malt and caramel aroma.    t: Bitter and graining taste but in a good way. Toast, malt, copper flavors follow.    mf: nice carbonation, grainy mouth feel. A little bitter.    o: an interesting beer. Very unique. A very pleasant beer that I enjoyed this time where as 10 years ago I disliked.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3 | taste: 4.25 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 3.5 | taste: 4 | feel: 3 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 Taste is pretty one sided. Nothing special, Anchor needs to update their shit 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.5 L - The color of honey. Poured with a tall thin head which dissipated to essentially nothing in seconds.    S - Smells light and a little hoppy.     T - Delighted with very strong toast, caramel, and yeast-imparted flavors. The hops provide a bitter tease in the aftertaste that contrasts very well with bread yeast dominant flavors. It's really good!    F - Crisp. Lightly carbonated.     O - I was quite blown away by this beer. It is really good! I had been putting off trying this one for a while because a coworker said she wasn't a fan of it, so I assumed it wasn't good. As a matter of fact, this is a very enjoyable beer. If you are into bread-dominant flavors, this one will sing to you. Couldn't see myself drinking this one frequently, but I'm sure it'd pair well with a plate of fish and chips, or crab cioppino. It probably would be an excellent choice for cooking with.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 Having drank beer every weekend for 15 or 20 years, I had a month-long diet/workout that didn't allow for beer or other alcohol. I had a while to plan for my "first" beer celebrating the end of this apocalypse and craved an Anchor Steam. Not disappointed--I'm a little surprised I hadn't rated or reviewed this one before.    Pours maybe one shade lighter than a pale ale with a 1 or 2-finger whitish head. Crackery, mildly spicy, crisp & refreshing. Mild floral aura. Sessionable, as far as I'm concerned. Not overly complex, so neither does this review need to be.    And it may seem petty, but I have always loved the whole package of Anchor beers--the roundish bottle, the label, the cap. Maybe I'm a little over-sensitive after having been "away"...   
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4.5 | overall: 3.75 Pretty nice crisp taste. It's like a hoppy lager 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.75 Wow, I rated this higher than I thought I would, but I sat down and thought and thought and this beer, to me is unique enough and so incredibly drinkable that I had forgotten that I had spent a couple years drinking only this stuff ( well, the predominant, on-hand brew). It's very good and a bit underrated.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 The go to beer period.. 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4.5 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 12oz bottle into a mug  no bottling dates      A: Light amber, crystal clear, lots of carbonation bubbles, 2plus fingers width of dense slightly off-white colored head builds quickly and has great retention. Leaves a ton of lacing. 4.5    S: Malty, caramel, sweet, bread yeast, very subtle hop spice. 3.5    T: More hops than on the nose, with bitterness, floral notes, and some hop spice. Lots of malty characters, particularly caramel malt. Very nice lager combo of malts and hops. 3.75    M/D: Medium body, appropriate carbonation, drinkability is average. 3.75    O: Solid beer. Nothing spectacular but hits most of when I look for in a solid lager style beer. 3.75   
