look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 Is there a ''best beer in Belgium'' this one is easily my Top 10. What I expect from the quadrupel style, make you feel awesome sipping it then will knock the shit out of you with an ABV at 10%. World-class, santé!   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.5 NIce dark copper color on pour. About 1 finger of head that disappears fast.    Smells like what a quad should. Lot's of dark fruit, plums , bubble gum. very nice.    Taste= very carbonated, plums, very malty. not overly sweet. you can't really taste the booze for being 10 percent.    This beer is a classic for a reason. it is the host HAD QUAD in this site. I personally think I would prefer the Trois Pistoles from Unibroue. But is this is still a superior brew. Cheers!!!!!!   
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 As a lover of the style this is the benchmark for the style. Still drinkable at 10% this is a perfect dive into heavier Belgian beers. Not heavy on the tongue. Controlled sweetness and alcohol that, again, makes it quite drinkable. Drink it.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 I'm fairly new to Belgian ales but this one is the best I've had so far. A perfect beer to sip and enjoy! 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 |  overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.5 Had on draft. Probably lost some of its character. Still greeat 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 The St. Bernardus Abt 12 is a solid drinkable quad. Not my favorite style....but definitely like this one. It poured a clear (I made sure not to get any sediment in my glass) Deep copper with fizzy white head that did not leave a lace. The scent had hints of apricot and grape. The taste was Belgian in style but was smooth. Fruit certainly present. The Mouthfeel was medium in body with good carbonation. Overall it's definitely worth a try.   
look: 4.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Very good flavor at 48+ degrees. 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 5 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Strong dark fruity flavor 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 Wow. Love it. 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 this rating comes from one that dislikes the style all together. struggled putting the bomber down but i do respect what this aims for. sweet-yeast, full bodied, hazy beer that reminds me of banana bread. Cheers!   
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 2 | feel: 2.5 | overall: 2.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 Picked this one on a whim tonight with dinner at Koopers, bro took me out after I bought a used car today, was belgian beer night so it was half off.. they grabbed the wrong beer by accident, grabbed me a silly sour! glad I didn't let them get away with it... had this beer, it was fantastic, gorgeous looking brown head, medium head didn't just disappear, but wasn't around enough to be a bother. Tasted like honey, a tiny amount of grape and a healthy but not overwhelming amount of wheat.... this beer knew how to be just what it needed to be.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.25 | smell: 3 | taste: 2.5 | feel: 2.75 | overall: 2.25 Surprised by how high of a rating this has. It was too sour tasting and not enjoyable. 
look: 4.75 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4.25 L) Deep chestnut brown, hazy, bubbly off-white head. Yeast in the bottom.    S) Very fresh fruity tones, a bit yeasty. Not boozy at all considering the ABV.    T) Deep plummy fruit flavours, malty, a bit sweet, just a bit of rum booziness maybe, but very smooth.     F) Very easy drinking, mild carbonation. No real alcohol burn. Fabulous.    O) Very easy drinking, flavours are not complex but very enjoyable. Very very good.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 Malty with a lot of molases up front. Same goes for the nose. Brown sugar with a lot of earth. Hint if coriander in there too. Fantastic. 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 A - Heavy pour into a snifter erupted in foam. I'm fearful that this may be infected. Appearance is extremely dark brown with overwhelming froth.    S - jungle juice. Seriously. This smells like plums, and grain alcohol.    T - tons of dark fruit. Plums, figs, grapes, yeasty and malty too. Taste every bit of 10% if not more. No detectable hop presence.     M - very carbonated and filling. No complaints.     O - "Big" is how this is best described. Just a big, big malty quad and I find it delicious.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 750ml bottle that's been sitting in my wine fridge for a couple of months.     Poured into a chalice. A dark, murky, port-like red. A decent finger and a half of tan head dissipates quickly.     I get cherry, clove, raisin, brown sugar, maybe even a touch of orange on the nose. Complex.    Rich and bold flavor profile. Effervescent mouthfeel smooths out a bit as it warms. I get clove, medicinal cherry, a nice bready backbone. A little hot from the alcohol. This one will sneak up on you at 10% ABV.    Overall, a classic Quad - certainly one of the best I've had. As far as dark Belgians go, I'd probably reach for Gulden Draak and Rochefort 8 before this. This is just a touch more earthy and medicinal.   
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 12oz bottle $3.99, not a bad price at all. I am not the biggest fan of Trappist beers but I thought I needed to try this since it is so highly regarded. Dark brown color, short head. Aroma is brown sugar, raisins, pretty nice. Flavor is more of the same and the alcohol is very well hidden.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 I've had this beer a hundred times, but for some reason it took me forever to review. Beautifully bronze color and cloudy with thick head. Aromas of grape, fig, malty sweetness. Tastes of fig, peppery bread, fill bodied, rich, creamy, slightly dry aftertaste. Always a favorite. Always delicious.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 3 | smell: 4 | taste: 2.5 | feel: 2.5 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 3 | overall: 4 
look: 3 | smell: 3 | taste: 2.5 | feel: 2.5 | overall: 2.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4 | overall: 4.75 Dark dark brown body, beautiful, dense foam. One sip and my head is already feeling like "whoa". Taste is beyond clean, I was actually really scared try this one, thinking it would be a malty overload or something. Highly carbonated. It's hard for me to pin point what exactly I'm tasting, it kind of is lost in the carbonation. Overall something I would drink again.    As posted on the bottle, "Bringing heavenly nectar within reach" Cheers.   
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Poured from a large pint and 6 bottle, have no idea what 17.86.19 is, but it's a date haha. Pours a dark brown beer, really bubbly foamy huge head, lots of carbonation and mini bubbles rising, which settles into a slightly pillowy but very foamy finger in the glass. Lacing is very sporadic. Smell is phenol, astringent, clean, pale, Belgian yeast. Really nice clean but toned down smell, very sophisticated. Taste is a grainy, pale, malty, extremely refreshing gulp. The alcohol doesn't come through in the flavor, but soon enough you can feel it in your face like wine, quite warm and hardy of an ale. Cheersabrewski, it's cool to have one of the more renowned ales of the style as my introduction to Quads. As it warms it takes on an almost wine-like alcoholic taste. Very warm beer.   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 L: Dark brown, with ruby red coloring on the edges. Has a small mocha colored head, leaves a little lace in the glass. Relatively transparent for a dark beer. Lots of carbonation apparent.  S: Very sweet aroma, with a bit of heat from alcohol. More specifically, smells of dark malt, and the aroma is not overtly complex.  T: Malts really come in full force in flavor. Tastes of dark chocolate, though it is milder than a porter or stout. Slightly fruity, typical dark dried fruits of the style. There's fig and raisins. Despite a very robust flavor it is not at all overpowering. Really no alcohol present in the flavor either.  F: Body is full, plenty of carbonate adds some fizz to the mouthfeel. Drinks very smooth, goes back very easy.   O: Pleasantly surprised by this beer. I am a fan of this style but I didn't realize how much til I tried this one. Kicking myself for not trying it sooner.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Appearance: Dark copper colored body with a foamy light brown head. Not very good retention but lots of lacing.    Smell: Yeast, and dark fruits.    Taste: Prunes, raisins, roasted malt, brown sugar, dark chocolate and coffee.    Mouthfeel: Very smooth and creamy, medium carbonation with no bite from the alcohol.    Overall: Smooth and nicely carbonated. A bit heavier than expected, much like a stout.   
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Burgundy with a very small head.    Aroma: banana, clove, sugars, bready yeast.    Flavor: wow, sweet, brown sugar, bubble gum, incredible. Not overpoweringly sweet. Cant taste the alcohol at all.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 Draught. Creamy body. Malty flavor. Acohol. Too plain. 
