look: 4 | smell: 2.5 | taste: 2.25 | feel: 2.25 | overall: 2.25 It has a nice rich amber color which is most likely the result of artificial coloring. It produced a nice head. The favor was lighter than I expected and the hops were equally light. Overall the taste and drinking experience was comparable to Heineken. Not bad, but I hoped for better. I want to try the new Yuengling Pils.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 No time for a full blown review but let me just say that this is my all time favorite commercial brew. Unbelievable flavor for the price. Beer snobs who turn their nose up at this one are missing the boat. Incredibly refreshing and satisfying. Outstanding in every aspect from color to flavor!   
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 2.5 | taste: 3.25 | feel: 2.75 | overall: 3.5 
look: 3 | smell: 3 | taste: 2.75 | feel: 2.75 | overall: 3 
look: 3.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 2.75 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 4.75 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 2.5 | smell: 2.5 | taste: 2.75 | feel: 2.5 | overall: 2.5 
look: 2.75 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 4.25 | overall: 3.75 L: Pours a brownish amber with two fingers of foam and sparse lacing. (Though this American classic drinks beautifully from a can)  S: Notes of wheat flour and malted grains with a subtle hint of charcoal smoke.  T: A light and grainy "American" with an initial rush of toasted bread, malt, toffee, and occasionally a slight metallic aftertaste.   F: Smooth and refreshing with ample carbonation that almost foams at each sip.   O: Simply stated this is my favorite large-scale traditional American brew. Its balance and hints of toasty malts set it apart from its macro peers- even its metallic imperfections pale in comparison to any old labels coming out of Milwaukee.   
