look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 2017 release into pint glass. Pours a clear, deep reddish brown with a nice one-finger light tan head, which dissipates fairly quickly with minimal lacing. Initial impression is smoky caramel, vanilla, booze, and a hint of dark fruits. Alcohol is pretty much front-and-center, and unapologetic about it. Somewhat surprisingly, the mouthfeel is fairly hefty and quite smooth despite the ABV. This might be a good cellaring candidate, but I've come to the conclusion that if I only have one bottle I'm gonna drink it fresh. Finish is boozy but clean, with just a hint of residual bitterness. Good sipper.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.5 | feel: 3.25 | overall: 3.75 Not a bad barrel aged scotch ale. The taste is a little hot and the feel is a little thin. I prefer barrel aged scotty karate from darkhorse brewing. Theirs is like a liquid tootsie roll to me. This is more of a dark fruit and whiskey flavor. Not bad, it just doesn't hit the right notes in the right way for me.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Bottled on 10/6/17 11.21% abv. Opened on 11/2/17    A strange brownish, nearly black looking liquid until you hold it up to some light, then you see it's a very dark red and amber color. Brilliant hues. A small, but full cover of tan colored foam, thick and bubbly.     The aroma is simply unreal in complexity. Large amounts of classicly sweet, caramel and toffee, slightly toasty Scottish malt. Roasty, smokey, maple syrup type sweet effect with a dry, earthy hop thing in the back ground, vanilla oak cask just brings in more layers.     The heavy and thick mouthfeel directly relates to the massive amount of malted barley and the aging techniques on Cask, oak barrels. Campfire style roasty marshmallows, oak wood, dates and peppery herbs over a scotch style whiskey and caramel is easily identified within the malt charecter. The hops give a decent balance of dry/earthy undertones and a bitter bite in the finish.     There's nothing "wee" about this Scottish ale, it's ALL heavy! Fat complexity best left for the professional beer geek/Advocate. This one should come with a warning:, Caution: do not stop on tracks!   
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 A: Pours dark brown, almost opaque body. Minimal head dissipates quickly.   S: Right up front with notes of toffee/caramel, woodiness, and light/bright alcohol.   T: I could say that it's right in line with the nose, but that would be a disservice. Backwoods Bastard really knocks it out of the park here. Up front it is a little bittersweet, bourbony, and roasted malt with a vanilla and barrel wood to back it up. The fantastic balance makes it perfect and the bitterness keeps the cloying at bay.   M: Medium/full body with lingering aftertaste. Minimal carbonation which I think could be increased slightly to give it a little more bite.  O: My bottle was almost 2 years old, and from my experience, it's better that way, I'll see how far it can be pushed. Fresh or aged, this beer is still one of the best in my book.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Wow what a great beer sorry KBS but this kicked your butt. Over the years have learned so much about good beers thanks to Pleasent Springs Pub, Stoughton Wi. Beer school, Thanks Justin!! This beer is hands down the smoothest, fullest body great beer!!   
look: 4.75 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 2017 vintage - Worst backwoods I can remember. It's not a bad beer by any means but it is nowhere near previous years have been. Lacking all barrel character, lacking the oak, vanilla, bourbon, qualities all together.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 2 | taste: 2 | feel: 3.5 | overall: 2.5 Tastes like jack and coke. Does peat smell and taste like Evan Willams? Black velvet maybe? Dirty bastard is one of my favorite beers, this is just not for me.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Original review was for 2017 vintage drunk in Oct 2017, quantitative only:  Look: 4.25  Smell: 4.25  Taste: 4.25  Feel: 4.25  Overall: 4.25  4.23 Score    Updated review is for 2016 vintage drunk in Dec 2017, so just over a year old.     Look: poured into a tulip glass, a deep mahogany with a significant head that holds pretty well and leaves decent lacing. Really nice looking.     Smell: deep bourbon with caramel, dried fruit, maybe some molasses. Malts come through along with a hint of bourbon. Really enticing.    Taste: strong malts, nuts, burnt toffee, bourbon-soaked fruit. A little hop bitterness that’s like oily burnt toast. Mild chocolate, maybe slight smoke or peatiness. Very well balanced and complex taste. I think the aging really smoothed the rougher edges and made the bourbon milder with more malt tones. Highly recommend aging a year. I have a 2015 vintage I can’t wait to try now.     Feel: Rich, thick, much improved from aging. Oily feel instead of alcohol which was sharper when fresh.     Overall, I never thought Backwoods Bastard was all that great, but I had only had it fresh. One year of aging makes this more like Bell’s Black Note, or even Founders CBS, ex the maple, which means this is really good. Highly recommend aging it.    July 2018 Update  Another 2016 bottle so just over a year and a half aging. Very similar to the last review but a little less head and lacing. Maybe a little less fullness in the body. But the flavors are as good or better. Can’t wait to try after two years aging.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.25 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 5 | feel: 4.5 | overall: 4.75 Picked it up in local vínbúðin as a four pack, while disgustingly expensive (as all booze in Iceland is) certainly proved worth the 4700 ISK cost.     Look: Pours dark brown to form a nearly-opaque, almost cola-like body. Minimal off-white head dissipates rapidly to lacing.     Smell: Relatively subdued nose with faint hints of toffee, wood (from the barrel) and bright alcohol ester.     Taste: This is where the Backwoods Bastard really shines. Up front the tongue is bittersweet burnt caramel, bourbon, and sweet malt with a back palate formed of lingering honey and vanilla notes with a faint hardwood bitterness keeping it from getting cloying. A delicious and beautifully balanced brew!    Feel: Medium body with lingering syrup on the tongue. Minimal carbonation.    According to the bottles it was put out in 2015, so with at least two years aging it comes out pretty damn tasty.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Almost 1 yr past bottled on date. Deep ruby pour 1/2 finger head. Smells of light bourbon and amaretto. Taste is sweet malts and amaretto. Little bit like wood soaked in cherry infused bourbon. Has a smooth start and a dry finish. Overall it mellowed out compared to fresh but still really good   
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 WAHWAHWEEHWAHAH! Wow! First sip tastes like bourbon. Obviously the barrel treatment, but still, hard to overstate the bourbonyness of this. Beautiful thick mouthfeel, creamy, with a subtle vanilla undercurrent.   
look: 5 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 I have been looking for this and lucked into a 2016 release. This beer exceeded my expectations. The deep caramel color and great nose were only exceeded by the taste and mouthfeel. Excellent beer.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 L: Pours a thick muddy burgundy red color with a small tan head that dissipates quickly and no lacing on the glass.    S; Strong caramel, molasses, and bourbon, with a slight bit of a soy sauce aroma in there. Definitely bourbon barrel aged.    T: Strong notes of molasses, caramel, dark stone fruit and bourbon. Alcohol is definitely noticeable. Very malty and lots of bourbon character.    F: Oily and thick, this is a big beer.    O: This is a very malty and beast of a barrel aged beer, highly recommended.   
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 2.25 | smell: 1.75 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 5 | taste: 4.75 | feel: 4.25 | overall: 4.5 Heavy malt and round scotch finish. Delightful and drinkable. 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4 | feel: 4.75 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 12oz bottled 9/24/15 poured into a Duvel tulip after a 15 minute warm up from fridge temp 11.6% ABV. The beer pours a brown color with snow globe particles throughout. Two inches of tan head settle into a barely there ring around the glass. The aroma is oak and vanilla with only a suggestion of bourbon. The taste is a rich, slightly smokey malt with a notable bourbon barrel flavor coming in behind. Mouthfeel is medium bodied, moderately carbonated and somewhat soft leaving a barrel heat on the tongue once swallowed. Overall, very good. I am not a bourbon fan and it is not a fan of me. This is the third beer I've tasted from this four pack and I do enjoy these more with age. It's a trade off losing heat and bourbon prominence but getting floaties that are a little distracting. This bottle was stored in my basement around 60 degrees.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured into a thistle, the appearance was a mostly dark brown close to black color with a finger's worth of white foamy head that softened to leave some thin speckled sliding lace.  The aroma had a superb blend of sweet caramel/toffee malts, dark bread, nice level amount of peat, light amount of smoke, sweet wood, vanilla, some earthiness and just a hint of allspice.  The flavor brought all of the previously mentioned aromas together in an awesome manner, even the allspice but even that seems mostly to be just an afterthought in this beer. Some dark fruits slide in underneath. The aftertaste yields to the sweetness of the wood, dark fruits, dark bread, caramel/toffee malts and the peat.  The mouthfeel was about medium bodied with a clear sipping quality about it. A fresh bottle of this, I have found tends to be a bit stronger in the boozy heat quality while an aged bottle of this, the booziness tends to subside to create an exceptionally smooth well rounded quality rolling over my tongue. At no time during the life of this beer, I have never found anything cloying about this.  Overall, call this a combined "fresh" to "aged" review of this beer, if you will, but no matter whenever I have this beer, it always is an absolutely fantastic experience.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 12 ounce bottle into snifter, bottled on 9/22/2016. Pours hazy very dark reddish brown color with a 1-2 finger dense and rocky light khaki head with awesome retention, that reduces to a nice cap that lingers. Nice soapy lacing clings around the glass, with a fair amount of streaming carbonation retaining the cap. Fantastic appearance. Aromas of caramel, brown sugar, toffee, molasses, vanilla, bourbon, toasted oak, coconut, brown bread, raisin, plum, fig, cherry, and date; with lighter notes of chocolate, leather, tobacco, smoke, herbal, and yeast/oak/toasted earthiness. Damn nice aromas with great balance and complexity of dark/bready/light roasted malt, bourbon barrel, and fruity yeast notes; with good strength. Taste of big caramel, brown sugar, toffee, molasses, vanilla, bourbon, toasted oak, coconut, brown bread, raisin, plum, fig, cherry, and date; with lighter notes of chocolate, leather, tobacco, smoke, herbal, and yeast/oak/toasted earthiness. Light herbal bitterness and bourbon/oak spiciness on the finish. Lingering notes of caramel, brown sugar, toffee, molasses, vanilla, bourbon, toasted oak, coconut, brown bread, leather, tobacco, light smoke, herbal, and yeast/oak/toasted earthiness on the finish for a while. Fantastic complexity, robustness, and balance of dark/bready/light roasted malt, bourbon barrel, and fruity yeast flavors; with a great malt/bitter/spiciness balance, and zero cloying flavors after the finish. Light dryness from bitter/spiciness, lightly increasing through the glass. Medium carbonation and medium-full body; with a very smooth, moderately creamy/silky, and lightly sticky/chalky/tannic balanced mouthfeel that is great. Minimal warming alcohol for 11.2%, with no barrel booziness. Overall this is an incredible barrel aged scotch ale. All around fantastic complexity, robustness, and balance of dark/bready/light roasted malt, bourbon barrel, and fruity yeast flavors; very smooth and dangerously easy to sip on for the big ABV. A highly enjoyable offering.   
