look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 Bottle poured semi aggressively into pint glass. Good 3 finger head. I had a slight head cold so smell and taste is prob a bit off. Lacing stuck around throughout. Mouthfeel was pleasant. Could get the hops to come thru still even with a cold. I've been lookin for a decent beer to stock up a few for a good drink without having to think about how it compares to the last, this may be it.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.75 Always a go to when undecided. Probably my favorite of Lagunitas! 
look: 4.5 | smell: 3.5 | taste: 3 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3 | taste: 3.5 | feel: 3.75 | overall: 3.5 Poured this beer into a weizen glass creating a 3 inch head with nice retention and lacing down the whole side of the glass that pretty much stayed there as I drank this beer. Aroma is all hops. There is wheat breadiness and sweetness somewhere in there but the hops takes over. Taste is basically all hops front, middle and back. The good part is that the hops is very balanced. Not too much and does not stay on the palate too long. The part that may not appeal to everyone is that the hops basically takes over the whole thing. Wheat beers are pretty mild so throwing so much hoppy flavor in there basically makes this a one-note type deal. Solid drinking beer just not enough complexity for me.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Aroma of citrussy, grassy hops. A bit tropical. Somewhat sweet smelling. Fresh bread malt aroma. Pine needles, grapefruit, and a little honey.    Pours clear light amber with an off-white head. Decent retention and good lacing.    Juicy citrus fruits on the palate. Marmalade and pine. Floury wheat flavor rounds things off. Some sweetness upfront, honey-like. Finishes fairly dry though.    Crisp medium body, medium carbonation. Mouthfilling but not cloying. Some hop resin lingers with some floury wheat.    Drinks more like an IPA with notable wheat flavor. Not complaining though.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 4.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 It is so nice to see a quality ale available Nationally. Very balanced and refreshing. 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 (Julian # 260 5, taken warm off the singles shelf... poured into a Chouffe tulip)    L: golden-amber liquid with a light-moderate level of haze... fluffy-sudsy, very open-structured, spongy foam - slow burn on the retention... some craggy, truly lacey-lace left - looks crocheted    S: very breakfast-cereal fruity hop aromas up front, with a nip of spicy-piney in the back... perhaps a faint whiff of clean medicinal booze... xmas-y smells within the hops... little-to-no malt... touch of spearmint... this smells like an American IPA    T: rather thick wash of tropical-candy-fruity hops - a slow cascade of luscious-y resins rinse down back through the palate, coating it with an almost pixi-stick like candy flavor... a touch of spiciness and prickle of alcohol lights up in the back... the malt is just a vehicle/carpet for the dump pile of hops in here... no, this is not balanced... perhaps getting some of the wheat malt in the aftertaste, underneath the fire-in-the-sky of hop/fusel spice... could be more bitter, less girl-drink-y    F: relatively light in its flow, but certainly some potent resiny viscosity... not built for a session... I'm not even sure what food one could pair this with - it's a bit on the sticky side    O: it's halfway to a double IPA - just label it so... even at 2.5 months old, this IS showing age, for sure... it's a fine hoppy beer, but it almost seems like a potluck(?), scratch recipe... this has to be one of the beers (first time having this in years) from Lagunitas that initial turned me off on this brewery (Sucks regained my attention)... really a trash IPA w/ no personality - an uncomfortably drunk party guest that passes out, flopping down on the dumpy couch that is your tastebuds   
look: 4.5 | smell: 4.25 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4.25 From 12 oz bottle poured to wine glass with lunch  Appearance: Bright yellow, golden, not a lot of head a bit hazy/cloudy  Smell: slight hoppy smell, sweet and fruity  Taste: well balance flavor specially the bitterness/alcohol  Feel: a bit fizzy  Overall: very good beer   
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 A damn fine brew, if you ask me. 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 This beer pours a crystal clear bright golden orange color with a 2 finger bright white head. There is good retention throughout and not much lacing. Smell is lemon, floral, pineapple, grassiness, and pine. Taste is the same with moderate bitterness. Feel is light, crisp and well carbonated. Overall this beer is complex yet suble. Too subtle for my liking, but very drinkable.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 12oz bottle.    A: Clear. Pale. Poured 4 fingers high of head and medium long retention. (4)  S: Intense lemon and lemon peel aroma. A bit grassy. Some tropical fruits (pineapple). (4)  T: Citrus. Tropical fruits. A touch of sweetness. Moderate bitterness. Dry finish. (4.2)  M: Medium bodied. Moderate carbonation. (3.7)  O: Excellent hoppy ale. (4)   
look: 3 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 DATE TASTED: December 4, 2015 ... GLASSWARE: Brew at the Zoo pint... OCCASION: watching the Cavs/Pelicans with a second rating in one night... APPEARANCE: a bronze, sparsely effervescent body; head is off-white, crowning with bubbly froth and a quarter-finger showing.... AROMA: at first, a noticeably light, aromatic hops bomb of Cascade, Centennial, and Columbus hops... some definitive pungent wheaty yeasts dampen the aroma... PALATE: medium-bodied, worthwhile mouthfeel with enough warming weight to suggest its 7.5% ABV...a lasting, pleasant aftertaste...a bit crunchy, and engaging...TASTE:the label claims simplicity, and the taste profile approximates its promise, with a yeasty oddity pushed upward by a hoppy citrus juiciness... a bit of spruce tip ends up in this as well... OVERALL: as promised, a beer that tantalizes and pleases in equal measure... another beer that I (embarrassingly, finally) sampled at Tom's beer fest last week... Lagunitas delivers again....   
look: 4.5 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
