look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Main flavors are molasses, coffee, and dark chocolates. Wish there was more bourbon flavoring. 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 To celebrate National Beer day I decided to crack a 2007 Abyss. After a decade of cellaring I was worried about oxidation but glad it was covered in a thick wax coating. All I can say is this beer has not only held up, but can more than hold its own against the much hyped FO's and Assassins that it paved the way for. A lot of breweries claim their big Imp Stouts will age well but then fail to live up to expectations due to infections and oxidation issues. Anyone claiming the beer can be cellared should use wax (not foils...looking at you Firestone Walker Anniversary).     The currant/ molasses sweetness melds perfectly with the vanilla oak backbone. This is an old favorite that can still teach a thing or two to the new kids on the block. Excellent job Deschutes. Glad I still have one more 2007 that I look forward to drinking 5 years down the road.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Based on 2016 tap pour consumed in 2017 and 2014 bottle consumed in 2018.    A - Black body, opaque, with red and brown highlights. The head is a dark tan or light brown, fades pretty quickly. The lacing is small bubbled and minimal.    S - First and foremost is barrel and booze. The wood is strong, the vanilla and alcohol warmth. Roasted malt and char underpin, but the bourbon notes dominate.    T - Interesting beer, with a strong core of chocolate, brownie batter, and boozy warmth. Highlights of tobacco and leather, coffee acidity and dark molasses. An earthy element, and cocoa nibs come through for the bitter counter to the sweet open.    M - Moderate body, full on the tongue but not cloying or burdensome. The warmth of the booze helps scrub the tongue, and the dry finish also helps. Overall, the finish leaves the tongue a bit parched, making me want to dive back in.    O - The freshly tapped Abyss offered more layering, while the integrated experience of the 2014 pour in 2018 produced a well-built and integrated experience. Both have punch, and I'd recommend both approaches for those who dig Bourbon-forward aged stouts.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 2012 vintage.  Pours pitch black with small tan head.   Aroma has oak, wine barrel, bourbon, chocolate, raisins.  Taste is licorice, cocoa, lots of coffee, bourbon,   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3 | feel: 3 | overall: 3 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.75 2017 vintage:    Pours a dark black with a dark tan head. Smells of vanilla, molasses, roasted malts, and chocolate. Tastes of light bourbon, oak, molasses, roasted malts, vanilla, chocolate, cherry, and other roasty flavors. Heavy body with light carbonation. Overall this is still an incredibly tasty imperial stout.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 2016 vintage, opened 2017-03-25.    The stout looks amazing. Inky black base with tons of lacing on the glass. The head lasts forever. It has some large bubbles clinging to the side and a film of tiny bubbles covering the surface.    The smell is dominated by the dry, vinous quality of the red-wine barrels. It is oaky and a little bit tart-smelling. There is some dark fudge, vanilla, and oak in the background, mingling with chocolatey roasted malt. It also has a hint of that European dark-chocolate malt scent that you get from a stout from Mikkeller or To Ol.    The flavor follows through with similar flavors under a layer of dry bitterness. There is a ton of oak and some spice similar to rye. It reminds me a lot of dark chocolate and red wine.    The feel is quite good. It could be a bit more viscous, but it has a nice tongue-coating density without a tooth-rotting sugar feeling.    I find the Abyss to be a bit over-hopped. It's a bit too floral and bitter for a barrel-aged stout, at least to my taste. On draft, it comes out more chocolatey, but from the bombers, I always find it to be awfully bitter. I wish they would tone down the hops a bit and let it spend a little more time in bourbon barrels. It doesn't have the boozy bourbon sweetness of something like BCBS nor the dense, dark-chocolate and red-wine character of something like cabernet-barrel-aged Laika imperial stout from Straight to Ale.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 Awesome beer. Pours black and slow with a tan, almost brown head. Sits in the glass heavily, it's own inertia exaggerated by the sheer magnitude of the beer.     Smells like dried wood and sweet molasses, with some raisin and a bit of alcohol coming through.   The taste is sweet and dark, with oak and smoky sugar coming through prominently. Hints of vanilla and licorice, with just a hint of raisin and that warm boozy finish.   Body is sticky and smooth. Full without being even slightly cloying. I think the loads of alcohol keep the body acceptably quaffable for such a huge stout.     Overall: mmmmmmmmm....thanks Canada craft club. You guys rock.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 4.25 | taste: 3.5 | feel: 4 | overall: 3.75 2014.    I don't like wine. 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 heavy in chocolate. Easy to drink, great all around stout. Not sure it fills the bill for all the great ratings, but a good stout. 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Sooooooo rich. Great notes of chocolate. 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 2015 Vintage poured into a snifter:    Coffee black, with a thin light tan head that dissipates quickly    Chocolate forward with hints of cherry and vanilla, slight barrel presence and slight tartness    Incredibly deep and complex flavors of leather, charcoal, dark fruits, tannins with a slightly dry finish leaving the palate bitter but invitingly so    Nice feel, coating though maybe a tad thin   
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 5 | overall: 4.75 Look: One finger brown head, dark black body.    Smell : Cherry, mild coffee, burnt sugar.    Taste : Coffee, burnt sugar, mild cherry, light smokiness, hazelnuts, molasses.     Feel : Full bodied, medium carbonation, warming, mild upfront sweetness.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 This beer is amazing. Great viscousity, aroma, and flavor wonderment and complexity. Not sure it gets any better than this for a heart strong imperial stout. It good to be alive in this golden age of beer.   @ Harry's Hofbrau San Jose on tap.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4 | smell: 3.25 | taste: 4.5 | feel: 5 | overall: 4.25 Perfectly black and opaque with durable dark khaki head.     Flavor is nutty and alcoholic fruitiness. Features more velvet than Elvis and is therefor very very smooth.     Awesome.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Looks proper for style, pitch black with a massive mocha colored head that falls back behind incredible sticky lacing.    Nose began with bourbon and dark fruit, them meandered towards coffee and sort of stays there.    Taste begins with coffee, then invites bourbon and molasses in. The coffee element lends a touch of smokiness that mingles with dark chocolate, which contributes something of a sweet yet ashy finish.    Silky smooth body, very smooth. Maybe just a little more thin than I had expected, but no real issues with it. Alcohol is masterfully hidden, it's a touch dry, and the aftertaste is a well balanced bitter and sweet.   
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This is one of my favorite beers!! It is a truly unique imperial stout. I give it a 5 out of 5. I learned with the 2014 version (where I was fortunate enough to get an entire case) to let it age as it has a bitter taste that disappears with age. That said, I had the 2015 version draught at 600 degrees and it was quite awesome without the aging. I picked up a couple of 2016 today, so I thought I would go ahead and drink one of the 2015 bottles.    After aging, the licorice comes to the foreground more, and the vanilla/cherry bark ease up to be more balanced. I don't really directly pick up the wine barrel here with the depth of complex flavors, but do in Collage 2 where it has been blended with other beers. I like the 2015 better than the 2014 and can't really explain why... something from the abyss of complex flavor!   
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 3 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 On tap. Pours dead black with a small creamed coffee head that leaves some lace. Nose leans toward the coffee and licoric earns less toasty notes. wood and vanilla as well. Taste, however, is much larger. Really well incorporated for the ABV and all the stuff thrown in. Big stout flavors mix with the barrel and adjuncts without anything being weird, cloying, off balance, or overly boozy. Long finish turns a bit more woody as it dries, which isn't quite as nice. Overall, a big beer with a lot going on that would go well in front of a fire during winter, but not something you'd want regularly.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.5 Like some have said, when it was very limited they did a better job. Now that they probably produce something like 10 times the number of barrels as the original batch in 2006, it does feel/taste a bit generic to me. Doesn't have the overall complexity or full-bodied mouth feel you might get with something like a Black Tuesday or Speedway (and variances). I don't really care too much for this beer and agree with The Bros on this for the lower rating.   
